Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,058,,2504_058d,31-Mar-2025 10:28:16,31-Mar-2025 02:28:16,33.49140,-117.75961,090.0 027.7,090.0,027.7,3.000,3.022,,14.4906,,13.8661,,14.1784,33.4686,,33.4680,33.4938,,33.4911,33.4796,7.3230,,7.5675,7.3390,7.4670,,7.9105,7.9543,7.6467,319.100,330.3044,319.7842,325.328,350.4036,346.5267,333.1555,0.4534,,6.6147,8.2041,0.3725,,0.0000,0.087,24.9018,,25.0555,,,,,,,0.0000E+00,,6.0380E-01,,14.4902,13.8656,-0.0038,304.215,126.143,127.140,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058d,31-Mar-2025 10:29:48,31-Mar-2025 02:29:48,33.49148,-117.75934,090.0 027.7,090.0,027.7,4.000,4.029,,15.1639,,15.5445,,15.3542,33.5591,,33.5585,33.5410,,33.5383,33.5484,7.4395,,7.6855,7.4549,6.8867,,7.3057,7.3282,7.3916,324.197,335.4748,324.8545,300.141,355.7994,319.3529,322.1037,0.0943,,0.4279,1.5722,0.4943,,0.0000,1.597,24.8259,,24.7300,,,,,,,0.0000E+00,,2.0119E-01,,15.1634,15.5440,0.0040,311.469,129.944,121.255,4,14.939,33.5366,7.638,332.84,2.799,0.326,0.05,0.009,0.07,0.11,0.53
CalCOFI,2504SH,058,,2504_058d,31-Mar-2025 10:29:31,31-Mar-2025 02:29:31,33.49146,-117.75940,090.0 027.7,090.0,027.7,5.000,5.036,,15.0286,,15.0435,,15.0361,33.5267,,33.5261,33.5262,,33.5235,33.5248,7.5417,,7.7890,7.5566,7.3478,,7.7862,7.8257,7.6912,328.653,339.9950,329.2871,320.202,360.5167,340.9963,335.1417,0.2179,,1.7963,3.8549,0.4472,,0.0000,1.013,24.8302,,24.8266,,,,,,,0.0000E+00,,2.7954E-01,,15.0278,15.0427,0.0060,311.091,131.364,128.024,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058d,31-Mar-2025 10:29:33,31-Mar-2025 02:29:33,33.49146,-117.75938,090.0 027.7,090.0,027.7,6.000,6.043,,14.7972,,14.8004,,14.7988,33.5241,,33.5235,33.5285,,33.5258,33.5247,7.8106,,8.0614,7.8241,7.5786,,8.0268,8.0747,7.9494,340.355,351.8655,340.9277,330.244,372.9047,351.8304,346.3791,0.2651,,2.5297,4.7266,0.4449,,0.0000,0.985,24.8782,,24.8809,,,,,,,0.0000E+00,,2.6498E-01,,14.7963,14.7996,0.0091,306.547,135.419,131.409,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058d,31-Mar-2025 10:29:35,31-Mar-2025 02:29:35,33.49148,-117.75938,090.0 027.7,090.0,027.7,7.000,7.050,,14.6074,,14.5931,,14.6003,33.5280,,33.5274,33.5354,,33.5327,33.5301,7.8307,,8.0817,7.8441,7.5733,,8.0212,8.0690,7.9566,341.215,352.7379,341.7832,329.996,373.8152,351.5629,346.6731,0.2892,,2.9490,5.1717,0.4418,,0.0000,0.946,24.9220,,24.9308,,,,,,,0.0000E+00,,2.5538E-01,,14.6063,14.5920,0.0121,302.407,135.255,130.778,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058d,31-Mar-2025 10:29:37,31-Mar-2025 02:29:37,33.49148,-117.75938,090.0 027.7,090.0,027.7,8.000,8.057,,14.4546,,14.4280,,14.4413,33.5312,,33.5306,33.5413,,33.5386,33.5346,7.8322,,8.0832,7.8456,7.5951,,8.0440,8.0925,7.9691,341.270,352.7937,341.8380,330.932,373.8734,352.5727,347.2054,0.2900,,2.9635,5.1864,0.4393,,0.0000,0.915,24.9570,,24.9704,,,,,,,0.0000E+00,,2.4666E-01,,14.4534,14.4268,0.0152,299.106,134.872,130.727,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058d,31-Mar-2025 10:29:39,31-Mar-2025 02:29:39,33.49148,-117.75936,090.0 027.7,090.0,027.7,9.000,9.064,,14.2267,,14.2033,,14.2150,33.5349,,33.5343,33.5481,,33.5454,33.5399,7.1400,,7.3821,7.1570,6.9254,,7.3461,7.3699,7.2635,311.094,322.1832,311.8203,301.740,341.9282,321.0780,316.4492,0.2688,,2.5921,4.7949,0.4380,,0.0000,0.899,25.0080,,25.0230,,,,,,,0.0000E+00,,2.4137E-01,,14.2254,14.2020,0.0181,294.278,122.391,118.665,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058d,31-Mar-2025 10:29:41,31-Mar-2025 02:29:41,33.49148,-117.75936,090.0 027.7,090.0,027.7,10.000,10.072,,13.8817,,13.8309,,13.8563,33.5448,,33.5442,33.5715,,33.5688,33.5565,6.7596,,6.9968,6.7786,6.6058,,7.0130,7.0251,6.9019,294.497,305.3472,295.3103,287.787,324.3582,306.0244,300.6674,0.3383,,3.8974,6.0784,0.4439,,0.0000,0.972,25.0873,,25.1184,,,,,,,0.0000E+00,,2.3446E-01,,13.8803,13.8294,0.0211,286.750,115.072,112.355,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058d,31-Mar-2025 10:29:42,31-Mar-2025 02:29:42,33.49148,-117.75936,090.0 027.7,090.0,027.7,11.000,11.079,,13.5318,,13.5105,,13.5212,33.5638,,33.5632,33.5870,,33.5843,33.5738,6.5749,,6.8097,6.5949,6.3880,,6.7860,6.7901,6.6925,286.426,297.1599,287.2816,278.278,315.8140,295.7653,291.5235,0.4767,,7.2491,8.6344,0.4697,,0.0000,1.292,25.1739,,25.1961,,,,,,,0.0000E+00,,2.2572E-01,,13.5303,13.5090,0.0239,278.534,111.144,107.953,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058d,31-Mar-2025 10:29:44,31-Mar-2025 02:29:44,33.49148,-117.75934,090.0 027.7,090.0,027.7,12.000,12.086,,13.4448,,13.4272,,13.4360,33.5715,,33.5709,33.5889,,33.5862,33.5786,5.9004,,6.1265,5.9239,5.7172,,6.0870,6.0663,5.9951,257.037,267.3477,258.0468,249.049,284.7020,264.2307,261.1388,0.5386,,9.0724,9.7776,0.5294,,0.0000,2.033,25.1975,,25.2145,,,,,,,0.0000E+00,,2.1879E-01,,13.4431,13.4255,0.0267,276.310,99.570,96.453,12,12.973,33.6078,5.691,247.88,9.677,1.100,3.14,0.038,0.51,0.52,3.84
