Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,012,,2504_012u,22-Mar-2025 13:43:50,22-Mar-2025 05:43:50,31.50410,-120.24862,093.3 070.0,093.3,070.0,516.000,520.253,,6.0754,,6.0758,,6.0756,34.3104,,34.3098,34.3091,,34.3064,34.3081,0.2451,,0.3983,,0.2562,,0.3961,,,10.658,17.4209,17.3106,11.139,23.8783,17.5300,17.4203,0.0359,,,,3.8622,,0.0000,39.877,27.0040,,27.0029,,,,,,,0.0000E+00,,4.0078E-03,,6.0297,6.0301,0.9282,111.808,3.538,3.697,,,,,,,,,,,,
CalCOFI,2504SH,012,,2504_012u,22-Mar-2025 13:43:51,22-Mar-2025 05:43:51,31.50410,-120.24862,093.3 070.0,093.3,070.0,515.000,519.243,,6.0748,,6.0763,,6.0756,34.3104,,34.3098,34.3088,,34.3061,34.3080,0.2525,,0.4058,,0.2561,,0.3960,,,10.981,17.7485,17.6378,11.138,24.2203,17.5290,17.5834,0.0366,,,,3.8633,,0.0000,39.891,27.0040,,27.0026,,,,,,,0.0000E+00,,4.4287E-03,,6.0292,6.0307,0.9282,111.788,3.645,3.697,,,,,,,,,,,,
CalCOFI,2504SH,012,,2504_012u,22-Mar-2025 13:43:52,22-Mar-2025 05:43:52,31.50408,-120.24862,093.3 070.0,093.3,070.0,514.000,518.234,,6.0778,,6.0778,,6.0778,34.3105,,34.3099,34.3090,,34.3063,34.3081,0.2494,,0.4026,,0.2561,,0.3960,,,10.845,17.6106,17.5000,11.136,24.0763,17.5269,17.5135,0.0366,,,,3.8646,,0.0000,39.906,27.0037,,27.0025,,,,,,,0.0000E+00,,2.1254E-03,,6.0323,6.0323,0.9282,111.808,3.600,3.696,,,,,,,,,,,,
CalCOFI,2504SH,012,,2504_012u,22-Mar-2025 13:44:00,22-Mar-2025 05:44:00,31.50403,-120.24868,093.3 070.0,093.3,070.0,513.000,517.224,,6.0814,,6.0816,,6.0815,34.3101,,34.3095,34.3083,,34.3056,34.3076,0.2502,,0.4034,,0.2554,,0.3953,,,10.879,17.6451,17.5344,11.108,24.1123,17.4975,17.5160,0.0363,,,,3.8568,,0.0000,39.812,27.0029,,27.0015,,,,,,,0.0000E+00,,4.1613E-03,,6.0360,6.0362,0.9301,111.875,3.611,3.687,513,6.081,34.3116,,17.52,,,39.95,0.005,0.00,3.12,76.98
CalCOFI,2504SH,012,,2504_012u,22-Mar-2025 13:44:08,22-Mar-2025 05:44:08,31.50398,-120.24872,093.3 070.0,093.3,070.0,512.000,516.215,,6.0856,,6.0862,,6.0859,34.3098,,34.3092,34.3079,,34.3052,34.3072,0.2508,,0.4040,,0.2559,,0.3958,,,10.905,17.6714,17.5608,11.128,24.1398,17.5185,17.5397,0.0364,,,,3.8449,,0.0000,39.669,27.0022,,27.0006,,,,,,,0.0000E+00,,4.3825E-03,,6.0403,6.0409,0.9320,111.935,3.621,3.694,,,,,,,,,,,,
CalCOFI,2504SH,012,,2504_012u,22-Mar-2025 13:44:29,22-Mar-2025 05:44:29,31.50385,-120.24881,093.3 070.0,093.3,070.0,511.000,515.205,,6.0925,,6.0927,,6.0926,34.3090,,34.3084,34.3071,,34.3044,34.3064,0.2519,,0.4051,,0.2569,,0.3968,,,10.952,17.7191,17.6084,11.171,24.1896,17.5636,17.5860,0.0355,,,,3.8620,,0.0000,39.875,27.0006,,26.9991,,,,,,,0.0000E+00,,6.3076E-04,,6.0473,6.0474,0.9369,112.074,3.636,3.710,,,,,,,,,,,,
CalCOFI,2504SH,012,,2504_012u,22-Mar-2025 13:44:29,22-Mar-2025 05:44:29,31.50386,-120.24882,093.3 070.0,093.3,070.0,510.000,514.196,,6.1005,,6.1008,,6.1007,34.3093,,34.3087,34.3072,,34.3045,34.3066,0.2517,,0.4049,,0.2653,,0.4056,,,10.946,17.7130,17.6023,11.538,24.1832,17.9485,17.7754,0.0354,,,,3.8493,,0.0000,39.722,26.9998,,26.9981,,,,,,,0.0000E+00,,6.1369E-04,,6.0553,6.0556,0.9371,112.142,3.635,3.832,,,,,,,,,,,,
CalCOFI,2504SH,012,,2504_012u,22-Mar-2025 13:44:31,22-Mar-2025 05:44:31,31.50385,-120.24882,093.3 070.0,093.3,070.0,509.000,513.186,,6.1120,,6.1115,,6.1118,34.3078,,34.3072,34.3053,,34.3026,34.3049,0.2516,,0.4048,,0.2626,,0.4028,,,10.942,17.7090,17.5983,11.418,24.1790,17.8227,17.7105,0.0365,,,,3.8456,,0.0000,39.677,26.9972,,26.9953,,,,,,,0.0000E+00,,2.8447E-03,,6.0669,6.0664,0.9372,112.395,3.635,3.793,,,,,,,,,,,,
CalCOFI,2504SH,012,,2504_012u,22-Mar-2025 13:44:32,22-Mar-2025 05:44:32,31.50384,-120.24884,093.3 070.0,093.3,070.0,508.000,512.177,,6.1152,,6.1153,,6.1153,34.3076,,34.3070,34.3053,,34.3026,34.3048,0.2622,,0.4156,,0.2624,,0.4025,,,11.404,18.1776,18.0663,11.411,24.6681,17.8153,17.9408,0.0366,,,,3.8411,,0.0000,39.623,26.9966,,26.9948,,,,,,,0.0000E+00,,-3.376E-04,,6.0701,6.0702,0.9372,112.437,3.788,3.791,,,,,,,,,,,,
CalCOFI,2504SH,012,,2504_012u,22-Mar-2025 13:44:33,22-Mar-2025 05:44:33,31.50384,-120.24886,093.3 070.0,093.3,070.0,507.000,511.167,,6.1260,,6.1251,,6.1256,34.3065,,34.3059,34.3040,,34.3013,34.3036,0.2653,,0.4187,,0.2686,,0.4090,,,11.539,18.3146,18.2031,11.682,24.8110,18.0995,18.1513,0.0355,,,,3.8394,,0.0000,39.603,26.9943,,26.9925,,,,,,,0.0000E+00,,5.6437E-04,,6.0810,6.0801,0.9372,112.647,3.834,3.882,,,,,,,,,,,,
