Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,065,,2504_065u,01-Apr-2025 12:45:18,01-Apr-2025 04:45:18,32.41388,-119.96130,090.0 060.0,090.0,060.0,516.000,520.292,,6.1269,,6.1258,,6.1264,34.3048,,34.3042,34.3025,,34.2998,34.3020,0.2525,,0.4058,0.4289,0.2649,,0.4052,0.4378,0.4334,10.980,17.7475,18.2222,11.519,24.2192,18.3728,18.2975,0.0360,,,,3.8363,,0.0000,39.061,26.9930,,26.9914,,,,,,,0.0000E+00,,1.9859E-02,,6.0810,6.0799,0.9002,112.899,3.649,3.828,,,,,,,,,,,,
CalCOFI,2504SH,065,,2504_065u,01-Apr-2025 12:45:21,01-Apr-2025 04:45:21,32.41388,-119.96131,090.0 060.0,090.0,060.0,515.000,519.282,,6.1313,,6.1336,,6.1325,34.3044,,34.3038,34.3017,,34.2990,34.3014,0.2659,,0.4193,0.4425,0.2650,,0.4053,0.4379,0.4402,11.562,18.3379,18.8115,11.526,24.8353,18.3801,18.5958,0.0354,,,,3.8321,,0.0000,39.012,26.9921,,26.9897,,,,,,,0.0000E+00,,1.5200E-02,,6.0855,6.0878,0.9002,112.980,3.842,3.831,515,6.131,34.3037,0.443,19.26,,,39.14,0.005,0.00,3.09,76.52
CalCOFI,2504SH,065,,2504_065u,01-Apr-2025 12:45:23,01-Apr-2025 04:45:23,32.41388,-119.96132,090.0 060.0,090.0,060.0,514.000,518.273,,6.1304,,6.1307,,6.1306,34.3048,,34.3042,34.3022,,34.2995,34.3019,0.2616,,0.4150,0.4381,0.2665,,0.4068,0.4394,0.4388,11.375,18.1482,18.6221,11.591,24.6374,18.4479,18.5350,0.0358,,,,3.8265,,0.0000,38.946,26.9925,,26.9904,,,,,,,0.0000E+00,,1.6702E-02,,6.0847,6.0850,0.9002,112.923,3.780,3.852,,,,,,,,,,,,
CalCOFI,2504SH,065,,2504_065u,01-Apr-2025 12:45:24,01-Apr-2025 04:45:24,32.41388,-119.96132,090.0 060.0,090.0,060.0,513.000,517.263,,6.1467,,6.1459,,6.1463,34.3037,,34.3031,34.3009,,34.2982,34.3007,0.2613,,0.4147,0.4378,0.2686,,0.4090,0.4416,0.4397,11.361,18.1340,18.6080,11.681,24.6225,18.5418,18.5749,0.0359,,,,3.8220,,0.0000,38.893,26.9896,,26.9875,,,,,,,0.0000E+00,,1.7668E-02,,6.1010,6.1002,0.9002,113.207,3.777,3.883,,,,,,,,,,,,
CalCOFI,2504SH,065,,2504_065u,01-Apr-2025 12:45:26,01-Apr-2025 04:45:26,32.41388,-119.96133,090.0 060.0,090.0,060.0,512.000,516.254,,6.1537,,6.1542,,6.1540,34.3032,,34.3026,34.2999,,34.2972,34.2999,0.2621,,0.4155,0.4386,0.2704,,0.4109,0.4435,0.4411,11.399,18.1725,18.6464,11.759,24.6628,18.6231,18.6348,0.0354,,,,3.8162,,0.0000,38.825,26.9883,,26.9856,,,,,,,0.0000E+00,,1.6020E-02,,6.1081,6.1086,0.9002,113.323,3.790,3.910,,,,,,,,,,,,
CalCOFI,2504SH,065,,2504_065u,01-Apr-2025 12:45:27,01-Apr-2025 04:45:27,32.41388,-119.96134,090.0 060.0,090.0,060.0,511.000,515.244,,6.1663,,6.1594,,6.1629,34.3029,,34.3023,34.3003,,34.2976,34.3000,0.2735,,0.4270,0.4502,0.2726,,0.4132,0.4458,0.4480,11.894,18.6747,19.1476,11.855,25.1868,18.7233,18.9355,0.0354,,,,3.8129,,0.0000,38.786,26.9864,,26.9853,,,,,,,0.0000E+00,,1.9598E-02,,6.1208,6.1139,0.9002,113.503,3.956,3.942,,,,,,,,,,,,
CalCOFI,2504SH,065,,2504_065u,01-Apr-2025 12:45:28,01-Apr-2025 04:45:28,32.41388,-119.96135,090.0 060.0,090.0,060.0,510.000,514.234,,6.1783,,6.1779,,6.1781,34.3011,,34.3005,34.2979,,34.2952,34.2979,0.2744,,0.4279,0.4511,0.2770,,0.4178,0.4504,0.4508,11.933,18.7142,19.1871,12.048,25.2281,18.9245,19.0558,0.0354,,,,3.8110,,0.0000,38.764,26.9834,,26.9810,,,,,,,0.0000E+00,,2.0411E-02,,6.1328,6.1324,0.9002,113.779,3.970,4.008,,,,,,,,,,,,
CalCOFI,2504SH,065,,2504_065u,01-Apr-2025 12:45:28,01-Apr-2025 04:45:28,32.41388,-119.96136,090.0 060.0,090.0,060.0,509.000,513.225,,6.1804,,6.1807,,6.1806,34.3011,,34.3005,34.2975,,34.2948,34.2977,0.2663,,0.4197,0.4429,0.2798,,0.4207,0.4533,0.4481,11.580,18.3562,18.8297,12.168,24.8544,19.0497,18.9397,0.0354,,,,3.8098,,0.0000,38.750,26.9832,,26.9803,,,,,,,0.0000E+00,,1.7908E-02,,6.1350,6.1353,0.9002,113.789,3.853,4.048,,,,,,,,,,,,
CalCOFI,2504SH,065,,2504_065u,01-Apr-2025 12:45:29,01-Apr-2025 04:45:29,32.41386,-119.96136,090.0 060.0,090.0,060.0,508.000,512.215,,6.1866,,6.1853,,6.1860,34.3011,,34.3005,34.2975,,34.2948,34.2977,0.2659,,0.4193,0.4425,0.2703,,0.4108,0.4434,0.4430,11.563,18.3389,18.8125,11.757,24.8364,18.6210,18.7168,0.0359,,,,3.8086,,0.0000,38.735,26.9824,,26.9797,,,,,,,0.0000E+00,,1.6446E-02,,6.1413,6.1399,0.9002,113.857,3.847,3.912,,,,,,,,,,,,
CalCOFI,2504SH,065,,2504_065u,01-Apr-2025 12:45:31,01-Apr-2025 04:45:31,32.41386,-119.96136,090.0 060.0,090.0,060.0,507.000,511.206,,6.1869,,6.1848,,6.1859,34.3006,,34.3000,34.2974,,34.2947,34.2974,0.2659,,0.4193,0.4425,0.2752,,0.4159,0.4485,0.4455,11.563,18.3389,18.8125,11.966,24.8364,18.8390,18.8258,0.0362,,,,3.8071,,0.0000,38.718,26.9820,,26.9797,,,,,,,0.0000E+00,,1.5410E-02,,6.1416,6.1396,0.9002,113.886,3.848,3.981,,,,,,,,,,,,
