Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,074,,2504_074u,10-Apr-2025 01:06:38,09-Apr-2025 17:06:38,33.38932,-124.32432,076.7 100.0,076.7,100.0,517.000,521.344,,5.4150,,5.4149,,5.4150,34.1704,,34.1698,34.1676,,34.1649,34.1674,0.5110,,0.6676,0.6534,0.5104,,0.6610,0.6527,0.6531,22.222,29.1514,28.6630,22.198,36.1203,28.2314,28.4472,0.0359,,,,3.9565,,0.0000,39.882,26.9741,,26.9719,,,,,,,0.0000E+00,,1.2744E-01,,5.3720,5.3719,1.0222,113.786,7.256,7.247,,,,,,,,,,,,
CalCOFI,2504SH,074,,2504_074u,10-Apr-2025 01:06:41,09-Apr-2025 17:06:41,33.38932,-124.32432,076.7 100.0,076.7,100.0,516.000,520.334,,5.4157,,5.4156,,5.4157,34.1699,,34.1693,34.1660,,34.1633,34.1663,0.5070,,0.6635,0.6493,0.5099,,0.6605,0.6522,0.6508,22.049,28.9759,28.4870,22.172,35.9372,28.2041,28.3456,0.0354,,,,3.9542,,0.0000,39.855,26.9736,,26.9705,,,,,,,0.0000E+00,,1.2750E-01,,5.3728,5.3727,1.0222,113.821,7.199,7.239,516,5.416,34.1673,0.645,28.05,,,40.36,0.00,0.00,3.04,82.72
CalCOFI,2504SH,074,,2504_074u,10-Apr-2025 01:06:51,09-Apr-2025 17:06:51,33.38932,-124.32432,076.7 100.0,076.7,100.0,515.000,519.325,,5.4155,,5.4158,,5.4157,34.1683,,34.1677,34.1653,,34.1626,34.1652,0.5089,,0.6655,0.6513,0.5130,,0.6637,0.6554,0.6534,22.131,29.0591,28.5705,22.309,36.0240,28.3480,28.4593,0.0355,,,,3.9472,,0.0000,39.773,26.9724,,26.9699,,,,,,,0.0000E+00,,1.2512E-01,,5.3726,5.3730,1.0234,113.919,7.226,7.284,,,,,,,,,,,,
CalCOFI,2504SH,074,,2504_074u,10-Apr-2025 01:06:58,09-Apr-2025 17:06:58,33.38932,-124.32432,076.7 100.0,076.7,100.0,514.000,518.315,,5.4148,,5.4147,,5.4148,34.1655,,34.1649,34.1624,,34.1597,34.1623,0.5254,,0.6822,0.6681,0.5282,,0.6795,0.6714,0.6698,22.847,29.7854,29.2990,22.971,36.7819,29.0435,29.1713,0.0362,,,,3.9444,,0.0000,39.740,26.9702,,26.9677,,,,,,,0.0000E+00,,1.2150E-01,,5.3720,5.3720,1.0247,114.111,7.459,7.499,,,,,,,,,,,,
CalCOFI,2504SH,074,,2504_074u,10-Apr-2025 01:07:00,09-Apr-2025 17:07:00,33.38932,-124.32432,076.7 100.0,076.7,100.0,513.000,517.305,,5.4131,,5.4134,,5.4133,34.1649,,34.1643,34.1620,,34.1593,34.1618,0.5389,,0.6959,0.6819,0.5403,,0.6921,0.6841,0.6830,23.434,30.3808,29.8963,23.496,37.4034,29.5951,29.7457,0.0357,,,,3.9434,,0.0000,39.728,26.9699,,26.9676,,,,,,,0.0000E+00,,1.2375E-01,,5.3705,5.3708,1.0247,114.125,7.651,7.671,,,,,,,,,,,,
CalCOFI,2504SH,074,,2504_074u,10-Apr-2025 01:07:01,09-Apr-2025 17:07:01,33.38932,-124.32432,076.7 100.0,076.7,100.0,512.000,516.296,,5.4137,,5.4137,,5.4137,34.1630,,34.1624,34.1602,,34.1575,34.1600,0.5441,,0.7011,0.6872,0.5493,,0.7015,0.6936,0.6904,23.664,30.6142,30.1303,23.888,37.6468,30.0070,30.0687,0.0344,,,,3.9424,,0.0000,39.716,26.9683,,26.9661,,,,,,,0.0000E+00,,1.2337E-01,,5.3711,5.3712,1.0247,114.262,7.726,7.799,,,,,,,,,,,,
CalCOFI,2504SH,074,,2504_074u,10-Apr-2025 01:07:01,09-Apr-2025 17:07:01,33.38932,-124.32432,076.7 100.0,076.7,100.0,511.000,515.286,,5.4178,,5.4177,,5.4178,34.1597,,34.1591,34.1567,,34.1540,34.1566,0.5471,,0.7042,0.6903,0.5479,,0.7001,0.6921,0.6912,23.793,30.7450,30.2616,23.826,37.7834,29.9418,30.1017,0.0350,,,,3.9409,,0.0000,39.699,26.9652,,26.9628,,,,,,,0.0000E+00,,1.2132E-01,,5.3753,5.3753,1.0247,114.547,7.768,7.779,,,,,,,,,,,,
CalCOFI,2504SH,074,,2504_074u,10-Apr-2025 01:07:03,09-Apr-2025 17:07:03,33.38932,-124.32432,076.7 100.0,076.7,100.0,510.000,514.277,,5.4184,,5.4185,,5.4185,34.1577,,34.1571,34.1545,,34.1518,34.1545,0.5501,,0.7072,0.6933,0.5505,,0.7028,0.6948,0.6941,23.924,30.8779,30.3949,23.939,37.9221,30.0606,30.2278,0.0354,,,,3.9381,,0.0000,39.666,26.9635,,26.9610,,,,,,,0.0000E+00,,1.1966E-01,,5.3760,5.3761,1.0247,114.692,7.811,7.816,,,,,,,,,,,,
CalCOFI,2504SH,074,,2504_074u,10-Apr-2025 01:07:04,09-Apr-2025 17:07:04,33.38932,-124.32432,076.7 100.0,076.7,100.0,509.000,513.267,,5.4177,,5.4177,,5.4177,34.1579,,34.1573,34.1553,,34.1526,34.1550,0.5554,,0.7126,0.6987,0.5576,,0.7102,0.7023,0.7005,24.154,31.1112,30.6289,24.247,38.1656,30.3842,30.5066,0.0354,,,,3.9322,,0.0000,39.597,26.9638,,26.9617,,,,,,,0.0000E+00,,1.2157E-01,,5.3754,5.3754,1.0247,114.653,7.886,7.916,,,,,,,,,,,,
CalCOFI,2504SH,074,,2504_074u,10-Apr-2025 01:07:06,09-Apr-2025 17:07:06,33.38932,-124.32432,076.7 100.0,076.7,100.0,508.000,512.257,,5.4182,,5.4179,,5.4181,34.1564,,34.1558,34.1537,,34.1510,34.1534,0.5619,,0.7191,0.7054,0.5631,,0.7159,0.7081,0.7068,24.435,31.3963,30.9149,24.487,38.4630,30.6363,30.7756,0.0354,,,,3.9266,,0.0000,39.531,26.9625,,26.9604,,,,,,,0.0000E+00,,1.1762E-01,,5.3759,5.3757,1.0247,114.762,7.978,7.995,,,,,,,,,,,,
CalCOFI,2504SH,074,,2504_074u,10-Apr-2025 01:07:06,09-Apr-2025 17:07:06,33.38932,-124.32432,076.7 100.0,076.7,100.0,507.000,511.248,,5.4161,,5.4162,,5.4162,34.1551,,34.1545,34.1520,,34.1493,34.1519,0.5641,,0.7214,0.7076,0.5686,,0.7216,0.7139,0.7108,24.531,31.4936,31.0126,24.726,38.5647,30.8874,30.9500,0.0354,,,,3.9230,,0.0000,39.489,26.9617,,26.9593,,,,,,,0.0000E+00,,1.2085E-01,,5.3740,5.3741,1.0247,114.823,8.008,8.072,,,,,,,,,,,,
CalCOFI,2504SH,074,,2504_074u,10-Apr-2025 01:07:07,09-Apr-2025 17:07:07,33.38932,-124.32432,076.7 100.0,076.7,100.0,506.000,510.238,,5.4183,,5.4184,,5.4184,34.1553,,34.1547,34.1522,,34.1495,34.1521,0.5770,,0.7344,0.7208,0.5743,,0.7276,0.7198,0.7203,25.095,32.0658,31.5865,24.975,39.1617,31.1490,31.3678,0.0354,,,,3.9199,,0.0000,39.453,26.9616,,26.9591,,,,,,,0.0000E+00,,1.2231E-01,,5.3763,5.3764,1.0247,114.821,8.193,8.154,,,,,,,,,,,,
