Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,032,,2504_032u,3/27/2025 11:45,3/27/2025 3:45,33.57876,-120.74912,083.3 060.0,083.3,060.0,516,520.343,,5.9657,,5.966,,5.9659,34.3069,,34.3063,34.3053,,34.3026,34.3045,0.2846,,0.4383,0.393,0.2731,,0.4137,0.3781,0.3856,12.375,19.1626,17.8258,11.876,25.696,17.3037,17.5648,0.0366,,,,,,,,27.015,,27.0137,,,,,,,0.0000E+00,,1.0000E-12,,5.9205,5.9208,0.8127,110.632,4.097,3.932,516,5.966,34.3104,0.347,15.09,,,40,0.006,0,3.15,81.9
CalCOFI,2504SH,032,,2504_032u,3/27/2025 11:45,3/27/2025 3:45,33.57875,-120.74908,083.3 060.0,083.3,060.0,515,519.333,,5.9644,,5.964,,5.9642,34.3071,,34.3065,34.3055,,34.3028,34.3047,0.2845,,0.4382,0.3929,0.2757,,0.4164,0.3809,0.3869,12.374,19.1616,17.8248,11.987,25.6949,17.4198,17.6223,0.0354,,,,,,,,27.0153,,27.0141,,,,,,,0.0000E+00,,1.0000E-12,,5.9192,5.9189,0.8131,110.593,4.096,3.968,,,,,,,,,,,,
CalCOFI,2504SH,032,,2504_032u,3/27/2025 11:45,3/27/2025 3:45,33.57874,-120.74908,083.3 060.0,083.3,060.0,514,518.324,,5.9668,,5.9668,,5.9668,34.307,,34.3064,34.3053,,34.3026,34.3045,0.2845,,0.4382,0.3929,0.2751,,0.4158,0.3802,0.3866,12.371,19.1585,17.8217,11.964,25.6918,17.3957,17.6087,0.0354,,,,,,,,27.0149,,27.0136,,,,,,,0.0000E+00,,1.0000E-12,,5.9218,5.9218,0.8136,110.617,4.096,3.961,,,,,,,,,,,,
CalCOFI,2504SH,032,,2504_032u,3/27/2025 11:45,3/27/2025 3:45,33.57874,-120.74908,083.3 060.0,083.3,060.0,513,517.314,,5.9708,,5.9708,,5.9708,34.3064,,34.3058,34.3047,,34.302,34.3039,0.2844,,0.4381,0.3928,0.2791,,0.42,0.3844,0.3886,12.368,19.1555,17.8187,12.138,25.6886,17.5778,17.6983,0.0365,,,,,,,,27.0139,,27.0126,,,,,,,0.0000E+00,,1.0000E-12,,5.9258,5.9258,0.8136,110.701,4.095,4.019,,,,,,,,,,,,
CalCOFI,2504SH,032,,2504_032u,3/27/2025 11:45,3/27/2025 3:45,33.57874,-120.74908,083.3 060.0,083.3,060.0,512,516.304,,5.9735,,5.9738,,5.9737,34.3059,,34.3053,34.304,,34.3013,34.3033,0.2844,,0.4381,0.3928,0.2704,,0.4109,0.3753,0.3841,12.366,19.1535,17.8166,11.756,25.6865,17.1781,17.4974,0.0366,,,,,,,,27.0132,,27.0117,,,,,,,0.0000E+00,,1.0000E-12,,5.9286,5.9289,0.8136,110.761,4.095,3.893,,,,,,,,,,,,
CalCOFI,2504SH,032,,2504_032u,3/27/2025 11:45,3/27/2025 3:45,33.57875,-120.74907,083.3 060.0,083.3,060.0,511,515.294,,5.9741,,5.974,,5.9741,34.3059,,34.3053,34.304,,34.3013,34.3033,0.2843,,0.438,0.3927,0.2704,,0.4109,0.3753,0.384,12.364,19.1514,17.8146,11.757,25.6843,17.1792,17.4969,0.0356,,,,,,,,27.0131,,27.0116,,,,,,,0.0000E+00,,1.0000E-12,,5.9293,5.9292,0.8136,110.758,4.094,3.893,,,,,,,,,,,,
CalCOFI,2504SH,032,,2504_032u,3/27/2025 11:45,3/27/2025 3:45,33.57876,-120.74906,083.3 060.0,083.3,060.0,510,514.285,,5.9741,,5.974,,5.9741,34.3059,,34.3053,34.304,,34.3013,34.3033,0.2843,,0.438,0.3927,0.275,,0.4157,0.3801,0.3864,12.362,19.1494,17.8126,11.958,25.6822,17.3895,17.6011,0.0364,,,,,,,,27.0131,,27.0116,,,,,,,0.0000E+00,,1.0000E-12,,5.9294,5.9293,0.8136,110.744,4.093,3.959,,,,,,,,,,,,
CalCOFI,2504SH,032,,2504_032u,3/27/2025 11:45,3/27/2025 3:45,33.57876,-120.74906,083.3 060.0,083.3,060.0,509,513.275,,5.9748,,5.9747,,5.9748,34.3056,,34.305,34.3038,,34.3011,34.3031,0.2842,,0.4379,0.3926,0.2769,,0.4177,0.3821,0.3874,12.361,19.1484,17.8115,12.04,25.6812,17.4752,17.6434,0.0366,,,,,,,,27.0127,,27.0113,,,,,,,0.0000E+00,,1.0000E-12,,5.9302,5.93,0.8136,110.76,4.093,3.987,,,,,,,,,,,,
CalCOFI,2504SH,032,,2504_032u,3/27/2025 11:45,3/27/2025 3:45,33.57874,-120.74906,083.3 060.0,083.3,060.0,508,512.266,,5.9749,,5.975,,5.975,34.3055,,34.3049,34.3038,,34.3011,34.303,0.2842,,0.4379,0.3926,0.2749,,0.4156,0.38,0.3863,12.359,19.1464,17.8095,11.956,25.6791,17.3874,17.5985,0.0366,,,,,,,,27.0126,,27.0113,,,,,,,0.0000E+00,,1.0000E-12,,5.9304,5.9304,0.8136,110.758,4.092,3.959,,,,,,,,,,,,
CalCOFI,2504SH,032,,2504_032u,3/27/2025 11:45,3/27/2025 3:45,33.57874,-120.74906,083.3 060.0,083.3,060.0,507,511.256,,5.9749,,5.9749,,5.9749,34.3057,,34.3051,34.3039,,34.3012,34.3032,0.2842,,0.4379,0.3926,0.2749,,0.4156,0.38,0.3863,12.357,19.1443,17.8074,11.954,25.6769,17.3853,17.5964,0.0364,,,,,,,,27.0128,,27.0114,,,,,,,0.0000E+00,,1.0000E-12,,5.9305,5.9305,0.8136,110.73,4.092,3.958,,,,,,,,,,,,
