Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:08,17-Apr-2025 03:48:08,36.37392,-124.63095,063.3 080.0,063.3,080.0,3.000,3.022,,13.2073,,13.2068,,13.2071,32.6596,,32.6590,32.6561,,32.6534,32.6562,5.8926,,6.1186,6.0770,5.8133,,6.1871,6.1223,6.0997,256.862,267.1702,266.1777,253.405,284.5167,268.1896,267.1837,0.0842,,0.3514,0.2053,0.1609,,0.0000,0.000,24.5395,,24.5368,,,,,,,0.0000E+00,,2.6815E-01,,13.2069,13.2064,-0.0008,338.702,98.391,97.064,3,13.306,32.6603,6.159,268.48,0.169,0.044,0.13,0.005,0.00,0.37,2.20
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:25,17-Apr-2025 03:48:25,36.37387,-124.63102,063.3 080.0,063.3,080.0,4.000,4.030,,13.2088,,13.2087,,13.2088,32.6598,,32.6592,32.6560,,32.6533,32.6563,5.9461,,6.1728,6.1315,5.8209,,6.1951,6.1301,6.1308,259.191,269.5328,268.5636,253.736,286.9823,268.5353,268.5495,0.0793,,0.3162,0.1857,0.2475,,0.0000,2.256,24.5393,,24.5364,,,,,,,0.0000E+00,,2.3766E-01,,13.2083,13.2082,0.0057,338.745,99.287,97.195,,,,,,,,,,,,
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:28,17-Apr-2025 03:48:28,36.37386,-124.63104,063.3 080.0,063.3,080.0,5.000,5.037,,13.2088,,13.2086,,13.2087,32.6598,,32.6592,32.6561,,32.6534,32.6563,5.9898,,6.2171,6.1760,5.8245,,6.1988,6.1339,6.1550,261.097,271.4662,270.5161,253.893,289.0000,268.6993,269.6077,0.0785,,0.3105,0.1825,0.2318,,0.0000,1.371,24.5394,,24.5365,,,,,,,0.0000E+00,,2.1057E-01,,13.2081,13.2079,0.0096,338.765,100.017,97.254,,,,,,,,,,,,
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:29,17-Apr-2025 03:48:29,36.37386,-124.63104,063.3 080.0,063.3,080.0,6.000,6.044,,13.2096,,13.2091,,13.2094,32.6599,,32.6593,32.6562,,32.6535,32.6564,6.0118,,6.2394,6.1984,5.8126,,6.1864,6.1215,6.1600,262.055,272.4380,271.4976,253.374,290.0142,268.1572,269.8274,0.0798,,0.3197,0.1877,0.2316,,0.0000,1.359,24.5393,,24.5365,,,,,,,0.0000E+00,,2.0015E-01,,13.2088,13.2083,0.0130,338.798,100.386,97.057,,,,,,,,,,,,
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:31,17-Apr-2025 03:48:31,36.37386,-124.63106,063.3 080.0,063.3,080.0,7.000,7.052,,13.2112,,13.2106,,13.2109,32.6600,,32.6594,32.6562,,32.6535,32.6565,6.0124,,6.2400,6.1990,5.8076,,6.1812,6.1164,6.1577,262.081,272.4644,271.5242,253.156,290.0417,267.9296,269.7269,0.0808,,0.3268,0.1917,0.2315,,0.0000,1.354,24.5391,,24.5363,,,,,,,0.0000E+00,,1.8697E-01,,13.2103,13.2096,0.0165,338.849,100.399,96.976,,,,,,,,,,,,
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:32,17-Apr-2025 03:48:32,36.37386,-124.63106,063.3 080.0,063.3,080.0,8.000,8.059,,13.2149,,13.2143,,13.2146,32.6598,,32.6592,32.6560,,32.6533,32.6563,5.9668,,6.1938,6.1526,5.8051,,6.1786,6.1138,6.1332,260.093,270.4477,269.4876,253.047,287.9372,267.8157,268.6517,0.0787,,0.3119,0.1833,0.2312,,0.0000,1.337,24.5383,,24.5354,,,,,,,0.0000E+00,,1.7040E-01,,13.2138,13.2133,0.0199,338.951,99.645,96.942,,,,,,,,,,,,
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:34,17-Apr-2025 03:48:34,36.37384,-124.63106,063.3 080.0,063.3,080.0,9.000,9.067,,13.2151,,13.2147,,13.2149,32.6598,,32.6592,32.6560,,32.6533,32.6563,5.9293,,6.1558,6.1144,5.7962,,6.1693,6.1045,6.1095,258.459,268.7902,267.8137,252.661,286.2074,267.4126,267.6132,0.0798,,0.3197,0.1877,0.2309,,0.0000,1.320,24.5382,,24.5353,,,,,,,0.0000E+00,,1.6813E-01,,13.2138,13.2134,0.0233,338.980,99.019,96.795,,,,,,,,,,,,
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:35,17-Apr-2025 03:48:35,36.37384,-124.63106,063.3 080.0,063.3,080.0,10.000,10.074,,13.2144,,13.2141,,13.2143,32.6600,,32.6594,32.6560,,32.6533,32.6564,5.9152,,6.1415,6.1000,5.7987,,6.1719,6.1071,6.1036,257.845,268.1674,267.1847,252.766,285.5574,267.5222,267.3535,0.0808,,0.3268,0.1917,0.2307,,0.0000,1.309,24.5386,,24.5355,,,,,,,0.0000E+00,,1.6208E-01,,13.2130,13.2127,0.0267,338.975,98.783,96.834,,,,,,,,,,,,
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:35,17-Apr-2025 03:48:35,36.37384,-124.63108,063.3 080.0,063.3,080.0,11.000,11.082,,13.2144,,13.2142,,13.2143,32.6599,,32.6593,32.6560,,32.6533,32.6563,5.9111,,6.1374,6.0958,5.8000,,6.1733,6.1085,6.1022,257.669,267.9888,267.0044,252.826,285.3710,267.5849,267.2947,0.0800,,0.3211,0.1885,0.2305,,0.0000,1.297,24.5385,,24.5355,,,,,,,0.0000E+00,,1.6314E-01,,13.2129,13.2127,0.0301,339.007,98.715,96.857,11,13.286,32.6603,,270.48,0.176,0.046,0.14,0.004,0.00,0.37,2.15
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:36,17-Apr-2025 03:48:36,36.37384,-124.63108,063.3 080.0,063.3,080.0,12.000,12.089,,13.2147,,13.2143,,13.2145,32.6598,,32.6592,32.6559,,32.6532,32.6562,5.9132,,6.1395,6.0979,5.7841,,6.1567,6.0920,6.0950,257.757,268.0781,267.0945,252.132,285.4642,266.8601,266.9773,0.0797,,0.3190,0.1873,0.2303,,0.0000,1.286,24.5383,,24.5355,,,,,,,0.0000E+00,,1.5898E-01,,13.2131,13.2127,0.0335,339.050,98.750,96.591,,,,,,,,,,,,
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:38,17-Apr-2025 03:48:38,36.37384,-124.63110,063.3 080.0,063.3,080.0,13.000,13.097,,13.2147,,13.2142,,13.2145,32.6598,,32.6592,32.6559,,32.6532,32.6562,5.9247,,6.1511,6.1097,5.7861,,6.1588,6.0941,6.1019,258.258,268.5863,267.6078,252.218,285.9946,266.9499,267.2789,0.0796,,0.3183,0.1869,0.2303,,0.0000,1.286,24.5384,,24.5355,,,,,,,0.0000E+00,,1.5829E-01,,13.2130,13.2124,0.0370,339.067,98.942,96.624,,,,,,,,,,,,
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:39,17-Apr-2025 03:48:39,36.37384,-124.63110,063.3 080.0,063.3,080.0,14.000,14.104,,13.2150,,13.2145,,13.2148,32.6598,,32.6592,32.6560,,32.6533,32.6563,5.9365,,6.1631,6.1217,5.7881,,6.1609,6.0961,6.1089,258.774,269.1097,268.1364,252.306,286.5408,267.0418,267.5891,0.0781,,0.3077,0.1809,0.2302,,0.0000,1.280,24.5384,,24.5356,,,,,,,0.0000E+00,,1.5571E-01,,13.2131,13.2126,0.0404,339.096,99.140,96.658,,,,,,,,,,,,
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:40,17-Apr-2025 03:48:40,36.37384,-124.63110,063.3 080.0,063.3,080.0,15.000,15.111,,13.2168,,13.2161,,13.2165,32.6601,,32.6595,32.6562,,32.6535,32.6565,5.9410,,6.1676,6.1263,5.7843,,6.1569,6.0922,6.1093,258.971,269.3096,268.3382,252.139,286.7494,266.8674,267.6028,0.0775,,0.3036,0.1785,0.2302,,0.0000,1.280,24.5382,,24.5354,,,,,,,0.0000E+00,,1.5419E-01,,13.2148,13.2140,0.0438,339.139,99.219,96.598,,,,,,,,,,,,
CalCOFI,2504SH,110,,2504_110d,17-Apr-2025 11:48:42,17-Apr-2025 03:48:42,36.37384,-124.63112,063.3 080.0,063.3,080.0,16.000,16.119,,13.2177,,13.2170,,13.2174,32.6599,,32.6593,32.6561,,32.6534,32.6564,5.9334,,6.1599,6.1185,5.7973,,6.1705,6.1057,6.1121,258.638,268.9718,267.9971,252.706,286.3969,267.4596,267.7284,0.0781,,0.3077,0.1809,0.2301,,0.0000,1.275,24.5380,,24.5351,,,,,,,0.0000E+00,,1.5221E-01,,13.2156,13.2149,0.0472,339.191,99.093,96.817,,,,,,,,,,,,
