Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,100,,2504_100d,15-Apr-2025 13:24:04,15-Apr-2025 05:24:04,35.45168,-124.89830,066.7 090.0,066.7,090.0,3.000,3.022,,13.2216,,13.2217,,13.2217,32.6420,,32.6414,32.6386,,32.6359,32.6387,5.9217,,6.1481,6.1724,5.8055,,6.1790,6.1832,6.1778,258.134,268.4605,268.6620,253.067,285.8633,269.3114,268.9867,0.0756,,0.2904,0.1684,0.2239,,0.0000,0.537,24.5230,,24.5204,,,,,,,0.0000E+00,,4.3357E-01,,13.2213,13.2213,-0.0008,340.276,98.896,96.952,3,13.209,32.6430,6.196,270.09,0.137,0.031,0.0,0.00,0.21,0.33,0.00
CalCOFI,2504SH,100,,2504_100d,15-Apr-2025 13:24:18,15-Apr-2025 05:24:18,35.45166,-124.89837,066.7 090.0,066.7,090.0,4.000,4.029,,13.2238,,13.2235,,13.2237,32.6420,,32.6414,32.6385,,32.6358,32.6386,5.9479,,6.1746,6.1991,5.8061,,6.1796,6.1839,6.1915,259.274,269.6169,269.8257,253.095,287.0701,269.3406,269.5832,0.0739,,0.2788,0.1622,0.2211,,0.0000,0.370,24.5226,,24.5199,,,,,,,0.0000E+00,,3.8515E-01,,13.2233,13.2230,0.0072,340.336,99.337,96.966,,,,,,,,,,,,
CalCOFI,2504SH,100,,2504_100d,15-Apr-2025 13:24:23,15-Apr-2025 05:24:23,35.45166,-124.89840,066.7 090.0,066.7,090.0,5.000,5.037,,13.2236,,13.2233,,13.2235,32.6422,,32.6416,32.6386,,32.6359,32.6388,5.9914,,6.2187,6.2434,5.8086,,6.1822,6.1865,6.2150,261.170,271.5402,271.7611,253.204,289.0773,269.4546,270.6079,0.0724,,0.2687,0.1568,0.2218,,0.0000,0.412,24.5228,,24.5201,,,,,,,0.0000E+00,,3.3411E-01,,13.2229,13.2226,0.0117,340.346,100.063,97.008,,,,,,,,,,,,
CalCOFI,2504SH,100,,2504_100d,15-Apr-2025 13:24:25,15-Apr-2025 05:24:25,35.45166,-124.89840,066.7 090.0,066.7,090.0,6.000,6.044,,13.2232,,13.2230,,13.2231,32.6422,,32.6416,32.6387,,32.6360,32.6388,6.0140,,6.2416,6.2664,5.7998,,6.1731,6.1773,6.2219,262.155,272.5394,272.7665,252.822,290.1201,269.0552,270.9109,0.0714,,0.2621,0.1531,0.2242,,0.0000,0.555,24.5229,,24.5202,,,,,,,0.0000E+00,,3.0780E-01,,13.2223,13.2222,0.0152,340.359,100.439,96.861,,,,,,,,,,,,
CalCOFI,2504SH,100,,2504_100d,15-Apr-2025 13:24:26,15-Apr-2025 05:24:26,35.45166,-124.89840,066.7 090.0,066.7,090.0,7.000,7.051,,13.2219,,13.2218,,13.2219,32.6423,,32.6417,32.6387,,32.6360,32.6389,6.0153,,6.2429,6.2677,5.8097,,6.1834,6.1876,6.2277,262.214,272.5993,272.8268,253.252,290.1825,269.5048,271.1658,0.0731,,0.2734,0.1593,0.2261,,0.0000,0.668,24.5233,,24.5205,,,,,,,0.0000E+00,,3.0403E-01,,13.2210,13.2209,0.0186,340.351,100.459,97.023,,,,,,,,,,,,
CalCOFI,2504SH,100,,2504_100d,15-Apr-2025 13:24:29,15-Apr-2025 05:24:29,35.45166,-124.89842,066.7 090.0,066.7,090.0,8.000,8.059,,13.2240,,13.2233,,13.2237,32.6422,,32.6416,32.6386,,32.6359,32.6388,6.0051,,6.2326,6.2573,5.8186,,6.1927,6.1969,6.2271,261.768,272.1469,272.3715,253.640,289.7104,269.9105,271.1410,0.0720,,0.2661,0.1553,0.2279,,0.0000,0.775,24.5228,,24.5202,,,,,,,0.0000E+00,,2.9038E-01,,13.2229,13.2223,0.0220,340.423,100.293,97.175,,,,,,,,,,,,
CalCOFI,2504SH,100,,2504_100d,15-Apr-2025 13:24:31,15-Apr-2025 05:24:31,35.45166,-124.89844,066.7 090.0,066.7,090.0,9.000,9.066,,13.2244,,13.2239,,13.2242,32.6422,,32.6416,32.6387,,32.6360,32.6388,5.9902,,6.2175,6.2421,5.8225,,6.1967,6.2010,6.2216,261.120,271.4895,271.7101,253.812,289.0244,270.0903,270.9002,0.0715,,0.2627,0.1535,0.2282,,0.0000,0.793,24.5228,,24.5202,,,,,,,0.0000E+00,,2.8191E-01,,13.2231,13.2226,0.0255,340.452,100.045,97.242,,,,,,,,,,,,
CalCOFI,2504SH,100,,2504_100d,15-Apr-2025 13:24:33,15-Apr-2025 05:24:33,35.45165,-124.89844,066.7 090.0,066.7,090.0,10.000,10.073,,13.2242,,13.2241,,13.2242,32.6423,,32.6417,32.6388,,32.6361,32.6389,5.9636,,6.1905,6.2150,5.8207,,6.1949,6.1991,6.2071,259.961,270.3138,270.5270,253.729,287.7974,270.0035,270.2653,0.0702,,0.2541,0.1488,0.2285,,0.0000,0.811,24.5229,,24.5202,,,,,,,0.0000E+00,,2.7690E-01,,13.2229,13.2227,0.0289,340.469,99.601,97.211,10,13.206,32.6419,,269.87,0.146,0.032,0.0,0.006,0.23,0.38,2.14
CalCOFI,2504SH,100,,2504_100d,15-Apr-2025 13:24:35,15-Apr-2025 05:24:35,35.45164,-124.89846,066.7 090.0,066.7,090.0,11.000,11.081,,13.2250,,13.2246,,13.2248,32.6423,,32.6417,32.6387,,32.6360,32.6389,5.9512,,6.1780,6.2024,5.8196,,6.1937,6.1979,6.2002,259.417,269.7620,269.9717,253.684,287.2215,269.9565,269.9641,0.0721,,0.2667,0.1557,0.2289,,0.0000,0.835,24.5228,,24.5201,,,,,,,0.0000E+00,,2.7299E-01,,13.2235,13.2231,0.0323,340.504,99.394,97.194,,,,,,,,,,,,
CalCOFI,2504SH,100,,2504_100d,15-Apr-2025 13:24:37,15-Apr-2025 05:24:37,35.45164,-124.89846,066.7 090.0,066.7,090.0,12.000,12.088,,13.2245,,13.2242,,13.2244,32.6427,,32.6421,32.6389,,32.6362,32.6392,5.9320,,6.1585,6.1829,5.8164,,6.1904,6.1946,6.1888,258.583,268.9160,269.1204,253.542,286.3386,269.8080,269.4642,0.0728,,0.2714,0.1582,0.2289,,0.0000,0.835,24.5232,,24.5204,,,,,,,0.0000E+00,,2.6684E-01,,13.2228,13.2225,0.0358,340.493,99.074,97.139,,,,,,,,,,,,
