Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,081,,2504_081u,11-Apr-2025 11:03:55,11-Apr-2025 03:03:55,35.08840,-120.77866,076.7 049.0,076.7,049.0,60.000,60.446,,9.2999,,9.2998,,9.2999,33.9995,,33.9989,33.9960,,33.9933,33.9961,2.0495,,2.2259,2.1498,2.0155,,2.2295,2.1520,2.1509,89.186,97.0797,129.9445,87.708,107.0103,130.5887,130.2666,0.0532,,0.1498,1.1596,2.7388,,0.0000,26.719,26.2876,,26.2849,,,,,,,0.0000E+00,,4.7991E-02,,9.2933,9.2932,0.1188,173.620,31.758,31.231,60,9.300,33.9979,2.226,96.87,0.183,0.250,26.67,0.084,0.08,2.23,35.10
CalCOFI,2504SH,081,,2504_081u,11-Apr-2025 11:03:58,11-Apr-2025 03:03:58,35.08839,-120.77866,076.7 049.0,076.7,049.0,59.000,59.438,,9.3014,,9.3011,,9.3013,33.9988,,33.9982,33.9954,,33.9927,33.9955,2.0647,,2.2413,2.1653,2.0305,,2.2451,2.1677,2.1665,89.847,97.7502,129.9910,88.359,107.7100,130.6290,130.3100,0.0544,,0.1567,1.1742,2.7413,,0.0000,26.750,26.2869,,26.2842,,,,,,,0.0000E+00,,4.5971E-02,,9.2950,9.2946,0.1190,173.672,31.995,31.464,,,,,,,,,,,,
CalCOFI,2504SH,081,,2504_081u,11-Apr-2025 11:04:01,11-Apr-2025 03:04:01,35.08840,-120.77866,076.7 049.0,076.7,049.0,58.000,58.430,,9.3036,,9.3041,,9.3039,33.9982,,33.9976,33.9947,,33.9920,33.9948,2.1594,,2.3373,2.2618,2.1227,,2.3412,2.2641,2.2630,93.968,101.9305,130.2805,92.373,112.0726,130.8772,130.5789,0.0562,,0.1671,1.1960,2.7416,,0.0000,26.754,26.2860,,26.2832,,,,,,,0.0000E+00,,4.2844E-02,,9.2973,9.2978,0.1193,173.733,33.463,32.895,,,,,,,,,,,,
CalCOFI,2504SH,081,,2504_081u,11-Apr-2025 11:04:02,11-Apr-2025 03:04:02,35.08840,-120.77866,076.7 049.0,076.7,049.0,57.000,57.423,,9.3408,,9.3404,,9.3406,33.9880,,33.9874,33.9843,,33.9816,33.9845,2.1544,,2.3322,2.2567,2.1251,,2.3437,2.2666,2.2617,93.753,101.7124,130.2654,92.476,111.8450,130.8835,130.5745,0.0532,,0.1498,1.1596,2.7405,,0.0000,26.740,26.2720,,26.2692,,,,,,,0.0000E+00,,4.4124E-02,,9.3346,9.3341,0.1193,175.050,33.411,32.955,,,,,,,,,,,,
CalCOFI,2504SH,081,,2504_081u,11-Apr-2025 11:04:04,11-Apr-2025 03:04:04,35.08839,-120.77866,076.7 049.0,076.7,049.0,56.000,56.415,,9.3667,,9.3653,,9.3660,33.9805,,33.9799,33.9762,,33.9735,33.9767,2.1121,,2.2893,2.2136,2.0910,,2.3081,2.2309,2.2223,91.914,99.8470,130.1362,90.993,109.8982,130.7918,130.4640,0.0544,,0.1567,1.1742,2.7368,,0.0000,26.694,26.2619,,26.2588,,,,,,,0.0000E+00,,4.4020E-02,,9.3606,9.3591,0.1193,175.986,32.773,32.442,,,,,,,,,,,,
CalCOFI,2504SH,081,,2504_081u,11-Apr-2025 11:04:06,11-Apr-2025 03:04:06,35.08839,-120.77867,076.7 049.0,076.7,049.0,55.000,55.408,,9.3358,,9.3389,,9.3374,33.9882,,33.9876,33.9838,,33.9811,33.9844,2.1837,,2.3619,2.2866,2.1402,,2.3594,2.2824,2.2845,95.027,103.0048,130.3549,93.133,113.1937,130.9242,130.6396,0.0574,,0.1742,1.2105,2.7193,,0.0000,26.476,26.2729,,26.2690,,,,,,,0.0000E+00,,4.2148E-02,,9.3298,9.3329,0.1193,174.919,33.862,33.188,,,,,,,,,,,,
CalCOFI,2504SH,081,,2504_081u,11-Apr-2025 11:04:09,11-Apr-2025 03:04:09,35.08840,-120.77866,076.7 049.0,076.7,049.0,54.000,54.400,,9.3674,,9.3565,,9.3620,33.9814,,33.9808,33.9802,,33.9775,33.9792,2.5766,,2.7598,2.6869,2.5283,,2.7638,2.6881,2.6875,112.127,120.3510,131.5564,110.025,131.2962,131.9686,131.7625,0.0578,,0.1766,1.2154,2.6971,,0.0000,26.200,26.2624,,26.2633,,,,,,,0.0000E+00,,4.0941E-02,,9.3615,9.3506,0.1193,175.892,39.981,39.222,,,,,,,,,,,,
CalCOFI,2504SH,081,,2504_081u,11-Apr-2025 11:04:10,11-Apr-2025 03:04:10,35.08840,-120.77867,076.7 049.0,076.7,049.0,53.000,53.393,,9.5655,,9.5912,,9.5784,33.9353,,33.9347,33.9174,,33.9147,33.9247,2.6703,,2.8547,2.7824,2.5944,,2.8327,2.7573,2.7699,116.211,124.4938,131.8433,112.912,135.6197,132.1471,131.9952,0.0580,,0.1778,1.2178,2.6796,,0.0000,25.982,26.1939,,26.1758,,,,,,,0.0000E+00,,3.6410E-02,,9.5596,9.5853,0.1193,182.395,41.603,40.439,,,,,,,,,,,,
CalCOFI,2504SH,081,,2504_081u,11-Apr-2025 11:04:12,11-Apr-2025 03:04:12,35.08840,-120.77866,076.7 049.0,076.7,049.0,52.000,52.385,,9.6753,,9.6683,,9.6718,33.9088,,33.9082,33.8987,,33.8960,33.9021,2.7730,,2.9588,2.8871,2.6930,,2.9355,2.8603,2.8737,120.685,129.0323,132.1576,117.206,140.3560,132.4126,132.2851,0.0696,,0.2502,1.3585,2.6579,,0.0000,25.712,26.1552,,26.1484,,,,,,,0.0000E+00,,3.6713E-02,,9.6695,9.6624,0.1193,186.064,43.299,42.041,,,,,,,,,,,,
CalCOFI,2504SH,081,,2504_081u,11-Apr-2025 11:04:14,11-Apr-2025 03:04:14,35.08840,-120.77868,076.7 049.0,076.7,049.0,51.000,51.378,,9.7309,,9.7148,,9.7229,33.9040,,33.9034,33.8951,,33.8924,33.8979,2.8528,,3.0396,2.9684,2.7814,,3.0276,2.9528,2.9606,124.160,132.5573,132.4018,121.054,144.0347,132.6506,132.5262,0.0805,,0.3247,1.4908,2.6370,,0.0000,25.452,26.1422,,26.1379,,,,,,,0.0000E+00,,3.5458E-02,,9.7252,9.7091,0.1193,187.282,44.598,43.464,,,,,,,,,,,,
