Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,046,,2504_046d,29-Mar-2025 11:27:43,29-Mar-2025 03:27:43,34.05896,-119.40692,084.0 041.7,084.0,041.7,5.000,5.036,,12.4091,,12.4092,,12.4092,33.6571,,33.6565,33.6551,,33.6524,33.6545,5.4907,,5.7115,5.6990,5.4186,,5.7758,5.7348,5.7169,239.126,249.1788,250.9386,235.983,265.7409,252.8064,251.8725,0.1209,,0.6549,1.6765,0.9848,,6.5220,6.719,25.4683,,25.4667,,,,,,,0.0000E+00,,3.3138E-01,,12.4084,12.4085,0.0017,250.350,90.742,89.548,4,12.400,33.6562,5.755,250.63,1.496,0.417,6.44,0.070,2.21,0.79,6.42
CalCOFI,2504SH,046,,2504_046d,29-Mar-2025 11:27:51,29-Mar-2025 03:27:51,34.05889,-119.40692,084.0 041.7,084.0,041.7,6.000,6.043,,12.4101,,12.4098,,12.4100,33.6571,,33.6565,33.6549,,33.6522,33.6544,5.5360,,5.7574,5.7466,5.4197,,5.7770,5.7360,5.7413,241.095,251.1762,253.0399,236.031,267.8253,252.8588,252.9494,0.1102,,0.5591,1.4772,0.9834,,6.5220,6.702,25.4681,,25.4665,,,,,,,0.0000E+00,,3.0940E-01,,12.4093,12.4090,0.0047,250.396,91.491,89.567,,,,,,,,,,,,
CalCOFI,2504SH,046,,2504_046d,29-Mar-2025 11:27:54,29-Mar-2025 03:27:54,34.05887,-119.40692,084.0 041.7,084.0,041.7,7.000,7.050,,12.4104,,12.4097,,12.4101,33.6569,,33.6563,33.6549,,33.6522,33.6543,5.5448,,5.7663,5.7558,5.4156,,5.7727,5.7316,5.7437,241.481,251.5677,253.4518,235.853,268.2340,252.6646,253.0582,0.1129,,0.5827,1.5275,0.9878,,6.5220,6.758,25.4680,,25.4665,,,,,,,0.0000E+00,,3.0214E-01,,12.4094,12.4088,0.0073,250.435,91.638,89.500,,,,,,,,,,,,
CalCOFI,2504SH,046,,2504_046d,29-Mar-2025 11:27:57,29-Mar-2025 03:27:57,34.05885,-119.40691,084.0 041.7,084.0,041.7,8.000,8.058,,12.4108,,12.4101,,12.4105,33.6570,,33.6564,33.6549,,33.6522,33.6543,5.5643,,5.7861,5.7762,5.4134,,5.7704,5.7293,5.7528,242.330,252.4290,254.3579,235.760,269.1328,252.5631,253.4605,0.1186,,0.6338,1.6337,0.9903,,6.5220,6.789,25.4680,,25.4665,,,,,,,0.0000E+00,,2.9299E-01,,12.4098,12.4090,0.0098,250.462,91.961,89.465,,,,,,,,,,,,
CalCOFI,2504SH,046,,2504_046d,29-Mar-2025 11:27:59,29-Mar-2025 03:27:59,34.05884,-119.40690,084.0 041.7,084.0,041.7,9.000,9.065,,12.4112,,12.4105,,12.4109,33.6570,,33.6564,33.6549,,33.6522,33.6543,5.5548,,5.7765,5.7663,5.4130,,5.7700,5.7288,5.7476,241.918,252.0110,253.9182,235.742,268.6966,252.5434,253.2308,0.1113,,0.5687,1.4977,0.9903,,6.5220,6.789,25.4679,,25.4664,,,,,,,0.0000E+00,,2.9050E-01,,12.4100,12.4094,0.0123,250.495,91.805,89.459,,,,,,,,,,,,
CalCOFI,2504SH,046,,2504_046d,29-Mar-2025 11:28:01,29-Mar-2025 03:28:01,34.05882,-119.40690,084.0 041.7,084.0,041.7,10.000,10.072,,12.4106,,12.4103,,12.4105,33.6571,,33.6565,33.6551,,33.6524,33.6545,5.5382,,5.7596,5.7489,5.4011,,5.7576,5.7161,5.7325,241.193,251.2756,253.1445,235.224,267.9291,251.9782,252.5614,0.1103,,0.5600,1.4791,0.9876,,6.5220,6.755,25.4682,,25.4666,,,,,,,0.0000E+00,,2.8918E-01,,12.4093,12.4090,0.0148,250.495,91.529,89.262,10,12.398,33.6665,5.719,249.06,1.480,0.394,6.44,0.070,2.19,0.78,6.41
CalCOFI,2504SH,046,,2504_046d,29-Mar-2025 11:28:03,29-Mar-2025 03:28:03,34.05881,-119.40690,084.0 041.7,084.0,041.7,11.000,11.079,,12.4114,,12.4111,,12.4113,33.6571,,33.6565,33.6549,,33.6522,33.6544,5.5164,,5.7376,5.7260,5.3956,,5.7519,5.7102,5.7181,240.244,250.3129,252.1317,234.985,266.9245,251.7174,251.9246,0.1168,,0.6175,1.6002,0.9834,,6.5220,6.702,25.4680,,25.4664,,,,,,,0.0000E+00,,2.8468E-01,,12.4100,12.4097,0.0174,250.541,91.171,89.173,,,,,,,,,,,,
CalCOFI,2504SH,046,,2504_046d,29-Mar-2025 11:28:05,29-Mar-2025 03:28:05,34.05880,-119.40690,084.0 041.7,084.0,041.7,12.000,12.087,,12.4090,,12.4082,,12.4086,33.6569,,33.6563,33.6549,,33.6522,33.6543,5.5006,,5.7216,5.7094,5.3950,,5.7512,5.7096,5.7095,239.557,249.6160,251.3985,234.959,266.1972,251.6890,251.5438,0.1109,,0.5652,1.4903,0.9801,,6.5220,6.660,25.4684,,25.4670,,,,,,,0.0000E+00,,2.8687E-01,,12.4074,12.4067,0.0199,250.529,90.905,89.158,,,,,,,,,,,,
CalCOFI,2504SH,046,,2504_046d,29-Mar-2025 11:28:07,29-Mar-2025 03:28:07,34.05879,-119.40690,084.0 041.7,084.0,041.7,13.000,13.094,,12.4066,,12.4063,,12.4065,33.6570,,33.6564,33.6551,,33.6524,33.6544,5.5013,,5.7223,5.7102,5.3991,,5.7555,5.7139,5.7121,239.585,249.6444,251.4284,235.134,266.2268,251.8800,251.6542,0.1097,,0.5548,1.4679,0.9787,,6.5220,6.642,25.4689,,25.4675,,,,,,,0.0000E+00,,2.8351E-01,,12.4049,12.4046,0.0224,250.501,90.911,89.221,,,,,,,,,,,,
CalCOFI,2504SH,046,,2504_046d,29-Mar-2025 11:28:08,29-Mar-2025 03:28:08,34.05877,-119.40690,084.0 041.7,084.0,041.7,14.000,14.101,,12.4088,,12.4087,,12.4088,33.6570,,33.6564,33.6550,,33.6523,33.6544,5.4935,,5.7144,5.7020,5.3981,,5.7545,5.7129,5.7075,239.245,249.2995,251.0656,235.091,265.8669,251.8331,251.4494,0.1110,,0.5661,1.4921,0.9770,,6.5220,6.621,25.4685,,25.4670,,,,,,,0.0000E+00,,2.7859E-01,,12.4070,12.4069,0.0249,250.570,90.786,89.209,,,,,,,,,,,,
