Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,092,,2504_092d,4/13/2025 18:41,4/13/2025 10:41,35.76238,-122.62186,070.0 063.3,070.0,063.3,3,3.022,,12.6607,,12.66,,12.6604,32.8001,,32.7995,32.7966,,32.7939,32.7967,5.9917,,6.219,5.9844,5.8553,,6.2309,6.0151,5.9998,261.126,271.4956,267.1969,255.179,289.0307,269.0662,268.1316,0.0856,,0.3617,0.7149,,,,,24.7553,,24.7528,,,,,,,0.0000E+00,,3.0905E-01,,12.6602,12.6595,-0.0047,318.141,99.007,96.749,3,12.659,32.7982,6.266,273.08,0.88,0.111,1.52,0.051,0.27,0.45,1.6
CalCOFI,2504SH,092,,2504_092d,4/13/2025 18:42,4/13/2025 10:42,35.76243,-122.62186,070.0 063.3,070.0,063.3,4,4.029,,12.6598,,12.6599,,12.6599,32.7996,,32.799,32.7962,,32.7935,32.7963,6.0153,,6.2429,6.0072,5.8705,,6.2467,6.0302,6.0187,262.152,272.5364,268.2137,255.845,290.1169,269.7479,268.9808,0.08,,0.3211,0.6507,,,,,24.7551,,24.7525,,,,,,,0.0000E+00,,2.1357E-01,,12.6593,12.6594,0.0065,318.187,99.395,97.001,,,,,,,,,,,,
CalCOFI,2504SH,092,,2504_092d,4/13/2025 18:42,4/13/2025 10:42,35.76242,-122.62188,070.0 063.3,070.0,063.3,5,5.037,,12.6597,,12.6594,,12.6596,32.7999,,32.7993,32.7965,,32.7938,32.7966,6.0808,,6.3092,6.0704,5.8614,,6.2373,6.0211,6.0458,265.008,275.4335,271.0439,255.445,293.1403,269.3384,270.1912,0.0855,,0.3609,0.7138,,,,,24.7554,,24.7529,,,,,,,0.0000E+00,,2.1669E-01,,12.6591,12.6587,0.0099,318.187,100.477,96.848,,,,,,,,,,,,
CalCOFI,2504SH,092,,2504_092d,4/13/2025 18:42,4/13/2025 10:42,35.76242,-122.62188,070.0 063.3,070.0,063.3,6,6.044,,12.6591,,12.659,,12.6591,32.7995,,32.7989,32.7959,,32.7932,32.7961,6.0649,,6.2931,6.0551,5.8677,,6.2438,6.0274,6.0413,264.317,274.7326,270.3592,255.72,292.4088,269.6199,269.9896,0.0872,,0.3735,0.7323,,,,,24.7552,,24.7525,,,,,,,0.0000E+00,,1.9955E-01,,12.6583,12.6582,0.0132,318.229,100.214,96.951,,,,,,,,,,,,
CalCOFI,2504SH,092,,2504_092d,4/13/2025 18:42,4/13/2025 10:42,35.76242,-122.62188,070.0 063.3,070.0,063.3,7,7.052,,12.6582,,12.658,,12.6581,32.7991,,32.7985,32.7957,,32.793,32.7958,6.0602,,6.2884,6.0505,5.8689,,6.2451,6.0286,6.0396,264.109,274.5216,270.153,255.775,292.1886,269.6762,269.9146,0.088,,0.3795,0.7408,,,,,24.7551,,24.7525,,,,,,,0.0000E+00,,1.9208E-01,,12.6572,12.657,0.0164,318.263,100.133,96.97,,,,,,,,,,,,
CalCOFI,2504SH,092,,2504_092d,4/13/2025 18:42,4/13/2025 10:42,35.76242,-122.62188,070.0 063.3,070.0,063.3,8,8.059,,12.6601,,12.6592,,12.6597,32.7988,,32.7982,32.7954,,32.7927,32.7955,6.0593,,6.2875,6.0497,5.8704,,6.2466,6.0301,6.0399,264.07,274.482,270.1144,255.839,292.1473,269.7417,269.9281,0.0837,,0.3477,0.6936,,,,,24.7546,,24.7521,,,,,,,0.0000E+00,,1.8793E-01,,12.6591,12.6582,0.0196,318.341,100.122,96.997,8,12.647,32.791,,275.13,0.603,0.374,1.51,0.051,0.25,0.44,1.54
CalCOFI,2504SH,092,,2504_092d,4/13/2025 18:42,4/13/2025 10:42,35.76244,-122.62189,070.0 063.3,070.0,063.3,9,9.066,,12.659,,12.66,,12.6595,32.7991,,32.7985,32.7954,,32.7927,32.7956,6.0194,,6.2471,6.0112,5.8552,,6.2308,6.015,6.0131,262.333,272.72,268.393,255.179,290.3085,269.0662,268.7296,0.0827,,0.3405,0.6822,,,,,24.755,,24.752,,,,,,,0.0000E+00,,1.8174E-01,,12.6578,12.6589,0.0228,318.323,99.461,96.748,,,,,,,,,,,,
CalCOFI,2504SH,092,,2504_092d,4/13/2025 18:42,4/13/2025 10:42,35.76242,-122.62188,070.0 063.3,070.0,063.3,10,10.074,,12.6496,,12.6502,,12.6499,32.8004,,32.7998,32.7974,,32.7947,32.7973,6.0233,,6.251,6.0149,5.8512,,6.2266,6.011,6.013,262.502,272.8914,268.5605,255.003,290.4874,268.886,268.7233,0.1009,,0.4808,0.8651,,,,,24.7579,,24.7555,,,,,,,0.0000E+00,,1.7528E-01,,12.6482,12.6489,0.026,318.077,99.507,96.663,10,12.643,32.7932,,274.3,0.929,0.14,1.66,0.051,0.25,0.45,1.55
CalCOFI,2504SH,092,,2504_092d,4/13/2025 18:42,4/13/2025 10:42,35.76242,-122.62191,070.0 063.3,070.0,063.3,11,11.081,,12.6426,,12.644,,12.6433,32.8043,,32.8037,32.8003,,32.7976,32.8007,6.0066,,6.2341,5.9988,5.8594,,6.2352,6.0191,6.009,261.773,272.1519,267.838,255.359,289.7157,269.2504,268.5442,0.1093,,0.5514,0.9319,,,,,24.7623,,24.7589,,,,,,,0.0000E+00,,1.7528E-01,,12.6412,12.6426,0.0292,317.686,99.219,96.788,,,,,,,,,,,,
CalCOFI,2504SH,092,,2504_092d,4/13/2025 18:42,4/13/2025 10:42,35.76242,-122.62192,070.0 063.3,070.0,063.3,12,12.088,,12.639,,12.6393,,12.6392,32.8055,,32.8049,32.8024,,32.7997,32.8023,6,,6.2274,5.9924,5.8625,,6.2384,6.0222,6.0073,261.484,271.8588,267.5517,255.494,289.4097,269.3886,268.4702,0.1189,,0.6366,0.9947,,,,,24.7639,,24.7615,,,,,,,0.0000E+00,,1.7293E-01,,12.6375,12.6377,0.0324,317.554,99.103,96.831,,,,,,,,,,,,
CalCOFI,2504SH,092,,2504_092d,4/13/2025 18:42,4/13/2025 10:42,35.76243,-122.62191,070.0 063.3,070.0,063.3,13,13.096,,12.6396,,12.6388,,12.6392,32.8064,,32.8058,32.8019,,32.7992,32.8025,6.0251,,6.2528,6.0167,5.8671,,6.2432,6.0268,6.0218,262.579,272.9695,268.6368,255.695,290.5689,269.5943,269.1156,0.1227,,0.6716,1.0156,,,,,24.7646,,24.7612,,,,,,,0.0000E+00,,1.6480E-01,,12.6378,12.6371,0.0356,317.518,99.52,96.906,,,,,,,,,,,,
CalCOFI,2504SH,092,,2504_092d,4/13/2025 18:42,4/13/2025 10:42,35.76244,-122.6219,070.0 063.3,070.0,063.3,14,14.103,,12.6426,,12.641,,12.6418,32.814,,32.8134,32.8079,,32.8052,32.8093,6.0491,,6.2771,6.0398,5.8719,,6.2482,6.0315,6.0357,263.624,274.0296,269.6724,255.903,291.6752,269.8072,269.7398,0.1294,,0.7353,1.0469,,,,,24.7699,,24.7654,,,,,,,0.0000E+00,,1.6074E-01,,12.6407,12.6392,0.0388,317.04,99.927,96.993,,,,,,,,,,,,
