Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,058,,2504_058u,31-Mar-2025 10:32:22,31-Mar-2025 02:32:22,33.49169,-117.75906,090.0 027.7,090.0,027.7,35.000,35.253,,10.7360,,10.7389,,10.7375,33.9269,,33.9263,33.9232,,33.9205,33.9234,1.7390,,1.9114,1.8168,1.7066,,1.9075,1.8257,1.8213,75.695,83.3944,79.0686,74.286,92.7283,79.4579,79.2633,0.0471,,0.1161,0.2305,2.3718,,0.0000,23.286,25.9875,,25.9842,,,,,,,0.0000E+00,,1.1867E-01,,10.7318,10.7347,0.0858,201.692,27.787,27.271,35,10.736,33.9199,1.911,83.18,0.260,0.896,23.31,0.135,1.41,2.24,27.85
CalCOFI,2504SH,058,,2504_058u,31-Mar-2025 10:32:26,31-Mar-2025 02:32:26,33.49170,-117.75906,090.0 027.7,090.0,027.7,34.000,34.246,,10.7490,,10.7468,,10.7479,33.9239,,33.9233,33.9206,,33.9179,33.9206,1.7699,,1.9427,1.8469,1.7424,,1.9449,1.8620,1.8545,77.043,84.7618,80.3832,75.844,94.1553,81.0383,80.7108,0.0462,,0.1113,0.2173,2.3741,,0.0000,23.315,25.9829,,25.9807,,,,,,,0.0000E+00,,1.1936E-01,,10.7449,10.7428,0.0858,202.110,28.289,27.847,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058u,31-Mar-2025 10:32:27,31-Mar-2025 02:32:27,33.49170,-117.75906,090.0 027.7,090.0,027.7,33.000,33.238,,10.7955,,10.7960,,10.7958,33.9009,,33.9003,33.8955,,33.8928,33.8966,1.7820,,1.9550,1.8587,1.7483,,1.9510,1.8679,1.8633,77.572,85.2984,80.8991,76.104,94.7153,81.3020,81.1006,0.0460,,0.1102,0.2144,2.3712,,0.0000,23.279,25.9568,,25.9525,,,,,,,0.0000E+00,,1.1911E-01,,10.7915,10.7921,0.0858,204.571,28.507,27.967,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058u,31-Mar-2025 10:32:28,31-Mar-2025 02:32:28,33.49170,-117.75906,090.0 027.7,090.0,027.7,32.000,32.231,,10.8389,,10.8372,,10.8381,33.8825,,33.8819,33.8782,,33.8755,33.8787,1.8091,,1.9824,1.8851,1.7716,,1.9753,1.8916,1.8884,78.751,86.4944,82.0489,77.118,95.9635,82.3305,82.1897,0.0495,,0.1291,0.2658,2.3659,,0.0000,23.212,25.9347,,25.9317,,,,,,,0.0000E+00,,1.1624E-01,,10.8350,10.8333,0.0858,206.645,28.964,28.361,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058u,31-Mar-2025 10:32:30,31-Mar-2025 02:32:30,33.49170,-117.75906,090.0 027.7,090.0,027.7,31.000,31.224,,10.8423,,10.8420,,10.8422,33.8782,,33.8776,33.8736,,33.8709,33.8743,1.8664,,2.0405,1.9410,1.8229,,2.0287,1.9436,1.9423,81.249,89.0284,84.4851,79.351,98.6079,84.5955,84.5403,0.0486,,0.1242,0.2525,2.3587,,0.0000,23.121,25.9307,,25.9272,,,,,,,0.0000E+00,,1.1148E-01,,10.8386,10.8383,0.0858,207.001,29.883,29.184,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058u,31-Mar-2025 10:32:31,31-Mar-2025 02:32:31,33.49170,-117.75906,090.0 027.7,090.0,027.7,30.000,30.216,,10.8856,,10.8818,,10.8837,33.8690,,33.8684,33.8641,,33.8614,33.8649,1.9599,,2.1352,2.0322,1.9026,,2.1118,2.0244,2.0283,85.317,93.1550,88.4524,82.822,102.9144,88.1162,88.2843,0.0476,,0.1188,0.2379,2.3507,,0.0000,23.020,25.9158,,25.9127,,,,,,,0.0000E+00,,1.1168E-01,,10.8820,10.8782,0.0858,208.392,31.406,30.485,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058u,31-Mar-2025 10:32:32,31-Mar-2025 02:32:32,33.49170,-117.75906,090.0 027.7,090.0,027.7,29.000,29.209,,10.9108,,10.9083,,10.9096,33.8520,,33.8514,33.8476,,33.8449,33.8482,2.0690,,2.2457,2.1386,2.0111,,2.2249,2.1345,2.1366,90.067,97.9734,93.0848,87.550,107.9429,92.9118,92.9983,0.0486,,0.1242,0.2525,2.3421,,0.0000,22.912,25.8981,,25.8952,,,,,,,0.0000E+00,,1.1379E-01,,10.9073,10.9048,0.0858,210.053,33.169,32.239,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058u,31-Mar-2025 10:32:33,31-Mar-2025 02:32:33,33.49170,-117.75906,090.0 027.7,090.0,027.7,28.000,28.202,,10.9489,,10.9442,,10.9466,33.8390,,33.8384,33.8344,,33.8317,33.8351,2.1518,,2.3296,2.2193,2.0984,,2.3158,2.2230,2.2212,93.673,101.6313,96.6016,91.353,111.7603,96.7693,96.6855,0.0495,,0.1291,0.2658,2.3325,,0.0000,22.791,25.8812,,25.8785,,,,,,,0.0000E+00,,1.1145E-01,,10.9455,10.9408,0.0858,211.642,34.521,33.662,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058u,31-Mar-2025 10:32:34,31-Mar-2025 02:32:34,33.49170,-117.75906,090.0 027.7,090.0,027.7,27.000,27.195,,10.9913,,10.9856,,10.9885,33.8193,,33.8187,33.8150,,33.8123,33.8155,2.2141,,2.3927,2.2801,2.1615,,2.3816,2.2870,2.2836,96.388,104.3854,99.2494,94.100,114.6345,99.5556,99.4025,0.0495,,0.1291,0.2658,2.3211,,0.0000,22.648,25.8583,,25.8559,,,,,,,0.0000E+00,,1.1264E-01,,10.9880,10.9824,0.0858,213.794,35.549,34.700,,,,,,,,,,,,
CalCOFI,2504SH,058,,2504_058u,31-Mar-2025 10:32:35,31-Mar-2025 02:32:35,33.49170,-117.75906,090.0 027.7,090.0,027.7,26.000,26.187,,11.0021,,11.0004,,11.0013,33.8023,,33.8017,33.7984,,33.7957,33.7987,2.2676,,2.4469,2.3322,2.2245,,2.4473,2.3509,2.3416,98.721,106.7520,101.5246,96.843,117.1043,102.3379,101.9313,0.0492,,0.1275,0.2614,2.3062,,0.0000,22.460,25.8431,,25.8403,,,,,,,0.0000E+00,,1.1096E-01,,10.9989,10.9972,0.0858,215.213,36.413,35.718,,,,,,,,,,,,
