Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,086,,2504_086u,12-Apr-2025 17:50:54,12-Apr-2025 09:50:54,36.17807,-121.73836,070.0 051.0,070.0,051.0,352.000,354.901,,6.7871,,6.7877,,6.7874,34.2206,,34.2200,34.2186,,34.2159,34.2180,0.6140,,0.7719,0.7681,0.5908,,0.7448,0.7709,0.7695,26.706,33.7000,33.8645,25.696,40.8672,34.2691,34.0668,0.0351,,,,0.8474,,0.0000,37.050,26.8382,,26.8365,,,,,,,0.0000E+00,,6.3158E-02,,6.7545,6.7550,0.5478,125.699,9.004,8.664,,,,,,,,,,,,
CalCOFI,2504SH,086,,2504_086u,12-Apr-2025 17:50:56,12-Apr-2025 09:50:56,36.17806,-121.73836,070.0 051.0,070.0,051.0,351.000,353.892,,6.7922,,6.7914,,6.7918,34.2204,,34.2198,34.2184,,34.2157,34.2178,0.6128,,0.7707,0.7669,0.5985,,0.7528,0.7784,0.7727,26.651,33.6442,33.8099,26.031,40.8090,34.6032,34.2066,0.0358,,,,0.8473,,0.0000,37.044,26.8374,,26.8359,,,,,,,0.0000E+00,,6.4362E-02,,6.7597,6.7589,0.5478,125.764,8.987,8.778,,,,,,,,,,,,
CalCOFI,2504SH,086,,2504_086u,12-Apr-2025 17:50:57,12-Apr-2025 09:50:57,36.17806,-121.73836,070.0 051.0,070.0,051.0,350.000,352.883,,6.7958,,6.8012,,6.7985,34.2199,,34.2193,34.2173,,34.2146,34.2170,0.6089,,0.7668,0.7631,0.5996,,0.7539,0.7795,0.7713,26.485,33.4758,33.6450,26.079,40.6332,34.6511,34.1481,0.0358,,,,0.8472,,0.0000,37.038,26.8365,,26.8337,,,,,,,0.0000E+00,,6.1389E-02,,6.7634,6.7688,0.5478,125.842,8.932,8.796,350,6.796,34.2195,0.681,29.62,,,37.23,0.023,0.10,2.88,67.60
CalCOFI,2504SH,086,,2504_086u,12-Apr-2025 17:51:53,12-Apr-2025 09:51:53,36.17780,-121.73843,070.0 051.0,070.0,051.0,349.000,351.874,,6.7810,,6.7805,,6.7808,34.2215,,34.2209,34.2178,,34.2151,34.2180,0.6003,,0.7580,0.7546,0.5812,,0.7348,0.7614,0.7580,26.107,33.0923,33.2695,25.279,40.2331,33.8531,33.5613,0.0358,,,,0.8413,,0.0000,36.688,26.8397,,26.8369,,,,,,,0.0000E+00,,6.1219E-02,,6.7487,6.7482,0.5551,125.503,8.801,8.522,,,,,,,,,,,,
CalCOFI,2504SH,086,,2504_086u,12-Apr-2025 17:51:50,12-Apr-2025 09:51:50,36.17780,-121.73842,070.0 051.0,070.0,051.0,348.000,350.865,,6.7839,,6.7837,,6.7838,34.2211,,34.2205,34.2179,,34.2152,34.2179,0.6035,,0.7613,0.7578,0.5925,,0.7465,0.7725,0.7652,26.248,33.2354,33.4095,25.771,40.3823,34.3439,33.8767,0.0354,,,,0.8461,,0.0000,36.973,26.8390,,26.8365,,,,,,,0.0000E+00,,6.3882E-02,,6.7517,6.7515,0.5554,125.561,8.850,8.689,,,,,,,,,,,,
CalCOFI,2504SH,086,,2504_086u,12-Apr-2025 17:51:51,12-Apr-2025 09:51:51,36.17780,-121.73842,070.0 051.0,070.0,051.0,347.000,349.856,,6.7868,,6.7864,,6.7866,34.2206,,34.2200,34.2177,,34.2150,34.2175,0.6104,,0.7683,0.7646,0.5971,,0.7513,0.7771,0.7709,26.548,33.5397,33.7075,25.971,40.6999,34.5434,34.1255,0.0354,,,,0.8464,,0.0000,36.990,26.8382,,26.8359,,,,,,,0.0000E+00,,6.4485E-02,,6.7547,6.7543,0.5554,125.618,8.951,8.756,,,,,,,,,,,,
CalCOFI,2504SH,086,,2504_086u,12-Apr-2025 17:51:52,12-Apr-2025 09:51:52,36.17780,-121.73842,070.0 051.0,070.0,051.0,346.000,348.846,,6.7921,,6.7922,,6.7922,34.2202,,34.2196,34.2170,,34.2143,34.2170,0.6173,,0.7753,0.7713,0.5959,,0.7501,0.7759,0.7736,26.850,33.8460,34.0075,25.917,41.0196,34.4895,34.2485,0.0354,,,,0.8463,,0.0000,36.984,26.8372,,26.8346,,,,,,,0.0000E+00,,6.3468E-02,,6.7600,6.7601,0.5554,125.708,9.054,8.739,,,,,,,,,,,,
CalCOFI,2504SH,086,,2504_086u,12-Apr-2025 17:51:53,12-Apr-2025 09:51:53,36.17780,-121.73842,070.0 051.0,070.0,051.0,345.000,347.837,,6.7966,,6.7975,,6.7971,34.2200,,34.2194,34.2165,,34.2138,34.2166,0.6262,,0.7843,0.7801,0.6105,,0.7653,0.7902,0.7852,27.235,34.2366,34.3900,26.550,41.4272,35.1209,34.7555,0.0357,,,,0.8454,,0.0000,36.931,26.8364,,26.8335,,,,,,,0.0000E+00,,6.0861E-02,,6.7646,6.7655,0.5554,125.766,9.185,8.954,,,,,,,,,,,,
CalCOFI,2504SH,086,,2504_086u,12-Apr-2025 17:51:55,12-Apr-2025 09:51:55,36.17778,-121.73842,070.0 051.0,070.0,051.0,344.000,346.828,,6.8189,,6.8208,,6.8199,34.2184,,34.2178,34.2143,,34.2116,34.2147,0.6459,,0.8042,0.7994,0.6295,,0.7851,0.8089,0.8042,28.090,35.1039,35.2393,27.379,42.3323,35.9479,35.5936,0.0366,,,,0.8441,,0.0000,36.854,26.8321,,26.8287,,,,,,,0.0000E+00,,6.1983E-02,,6.7870,6.7888,0.5554,126.173,9.478,9.238,,,,,,,,,,,,
CalCOFI,2504SH,086,,2504_086u,12-Apr-2025 17:51:56,12-Apr-2025 09:51:56,36.17778,-121.73843,070.0 051.0,070.0,051.0,343.000,345.819,,6.8445,,6.8458,,6.8452,34.2160,,34.2154,34.2114,,34.2087,34.2121,0.6606,,0.8191,0.8139,0.6448,,0.8010,0.8240,0.8190,28.732,35.7551,35.8770,28.045,43.0120,36.6122,36.2446,0.0366,,,,0.8428,,0.0000,36.777,26.8268,,26.8230,,,,,,,0.0000E+00,,6.1857E-02,,6.8126,6.8139,0.5554,126.683,9.700,9.468,,,,,,,,,,,,
