Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,102,,2504_102d,16-Apr-2025 01:34:33,15-Apr-2025 17:34:33,36.12226,-123.48983,066.7 070.0,066.7,070.0,4.000,4.030,,13.3281,,13.3127,,13.3204,32.6483,,32.6477,32.6447,,32.6420,32.6449,6.0486,,6.2766,6.1656,5.8622,,6.2381,6.1444,6.1550,263.668,274.0742,271.2154,255.542,291.7218,270.2972,270.7563,0.0857,,0.3624,0.1724,0.2249,,0.0740,1.234,24.5067,,24.5069,,,,,,,0.0000E+00,,3.8453E+00,,13.3276,13.3122,0.0020,341.858,101.240,98.086,4,13.293,32.6477,6.261,272.93,0.181,0.071,0.0,0.013,0.15,0.39,2.55
CalCOFI,2504SH,102,,2504_102d,16-Apr-2025 01:34:49,15-Apr-2025 17:34:49,36.12228,-123.48990,066.7 070.0,066.7,070.0,5.000,5.037,,13.2515,,13.2510,,13.2513,32.6477,,32.6471,32.6451,,32.6424,32.6448,6.0126,,6.2402,6.1300,5.8684,,6.2446,6.1507,6.1404,262.098,272.4816,269.6512,255.810,290.0597,270.5724,270.1118,0.0885,,0.3833,0.1811,0.2231,,0.0740,1.129,24.5215,,24.5196,,,,,,,0.0000E+00,,3.3035E+00,,13.2508,13.2503,0.0074,340.466,100.479,98.066,,,,,,,,,,,,
CalCOFI,2504SH,102,,2504_102d,16-Apr-2025 01:34:52,15-Apr-2025 17:34:52,36.12229,-123.48990,066.7 070.0,066.7,070.0,6.000,6.044,,13.2566,,13.2645,,13.2606,32.6472,,32.6466,32.6443,,32.6416,32.6441,6.0113,,6.2388,6.1287,5.8526,,6.2281,6.1346,6.1317,262.039,272.4218,269.5925,255.125,289.9973,269.8691,269.7308,0.0859,,0.3639,0.1730,0.2225,,0.0740,1.094,24.5202,,24.5164,,,,,,,0.0000E+00,,2.9512E+00,,13.2558,13.2637,0.0108,340.622,100.467,97.830,,,,,,,,,,,,
CalCOFI,2504SH,102,,2504_102d,16-Apr-2025 01:34:54,15-Apr-2025 17:34:54,36.12230,-123.48991,066.7 070.0,066.7,070.0,7.000,7.052,,13.1567,,13.1467,,13.1517,32.6461,,32.6455,32.6446,,32.6419,32.6437,6.0475,,6.2755,6.1645,5.8724,,6.2487,6.1548,6.1597,263.614,274.0194,271.1616,255.981,291.6646,270.7480,270.9548,0.0901,,0.3954,0.1860,0.2221,,0.0740,1.071,24.5391,,24.5400,,,,,,,0.0000E+00,,2.7098E+00,,13.1557,13.1458,0.0142,338.842,100.864,97.923,,,,,,,,,,,,
CalCOFI,2504SH,102,,2504_102d,16-Apr-2025 01:34:56,15-Apr-2025 17:34:56,36.12230,-123.48993,066.7 070.0,066.7,070.0,8.000,8.059,,13.1161,,13.1127,,13.1144,32.6460,,32.6454,32.6448,,32.6421,32.6438,6.0831,,6.3116,6.1997,5.8795,,6.2561,6.1620,6.1809,265.164,275.5918,272.7058,256.286,293.3055,271.0612,271.8835,0.0895,,0.3909,0.1842,0.2221,,0.0740,1.071,24.5471,,24.5468,,,,,,,0.0000E+00,,2.4944E+00,,13.1150,13.1117,0.0176,338.110,101.373,97.971,,,,,,,,,,,,
CalCOFI,2504SH,102,,2504_102d,16-Apr-2025 01:34:59,15-Apr-2025 17:34:59,36.12230,-123.48994,066.7 070.0,066.7,070.0,9.000,9.067,,13.0997,,13.0966,,13.0982,32.6455,,32.6449,32.6441,,32.6414,32.6432,6.0985,,6.3272,6.2150,5.8826,,6.2594,6.1652,6.1901,265.833,276.2704,273.3724,256.421,294.0137,271.1998,272.2861,0.0921,,0.4108,0.1922,0.2214,,0.0740,1.030,24.5500,,24.5496,,,,,,,0.0000E+00,,2.2699E+00,,13.0985,13.0953,0.0210,337.855,101.595,97.990,,,,,,,,,,,,
CalCOFI,2504SH,102,,2504_102d,16-Apr-2025 01:35:00,15-Apr-2025 17:35:00,36.12230,-123.48994,066.7 070.0,066.7,070.0,10.000,10.074,,13.0814,,13.0795,,13.0805,32.6452,,32.6446,32.6435,,32.6408,32.6427,6.0879,,6.3164,6.2045,5.8770,,6.2535,6.1595,6.1820,265.371,275.8017,272.9121,256.178,293.5246,270.9503,271.9312,0.0912,,0.4038,0.1894,0.2197,,0.0740,0.931,24.5534,,24.5524,,,,,,,0.0000E+00,,2.1108E+00,,13.0800,13.0782,0.0244,337.560,101.379,97.863,10,13.061,32.6463,,275.57,0.220,0.055,0.07,0.010,0.12,0.37,2.35
CalCOFI,2504SH,102,,2504_102d,16-Apr-2025 01:35:02,15-Apr-2025 17:35:02,36.12230,-123.48994,066.7 070.0,066.7,070.0,11.000,11.081,,13.0628,,13.0625,,13.0627,32.6450,,32.6444,32.6433,,32.6406,32.6425,6.0672,,6.2955,6.1840,5.8761,,6.2526,6.1586,6.1713,264.467,274.8847,272.0114,256.136,292.5676,270.9071,271.4593,0.0988,,0.4637,0.2130,0.2184,,0.0740,0.855,24.5569,,24.5557,,,,,,,0.0000E+00,,1.9706E+00,,13.0613,13.0610,0.0278,337.248,100.996,97.812,,,,,,,,,,,,
CalCOFI,2504SH,102,,2504_102d,16-Apr-2025 01:35:04,15-Apr-2025 17:35:04,36.12230,-123.48994,066.7 070.0,066.7,070.0,12.000,12.089,,13.0507,,13.0489,,13.0498,32.6450,,32.6444,32.6432,,32.6405,32.6425,6.0652,,6.2934,6.1820,5.8752,,6.2516,6.1577,6.1699,264.380,274.7965,271.9248,256.098,292.4755,270.8681,271.3965,0.0984,,0.4605,0.2117,0.2173,,0.0740,0.791,24.5593,,24.5583,,,,,,,0.0000E+00,,1.8301E+00,,13.0490,13.0473,0.0312,337.046,100.937,97.771,,,,,,,,,,,,
CalCOFI,2504SH,102,,2504_102d,16-Apr-2025 01:35:06,15-Apr-2025 17:35:06,36.12230,-123.48996,066.7 070.0,066.7,070.0,13.000,13.096,,13.0436,,13.0430,,13.0433,32.6452,,32.6446,32.6429,,32.6402,32.6424,6.0320,,6.2598,6.1492,5.8685,,6.2447,6.1508,6.1500,262.931,273.3266,270.4812,255.806,290.9415,270.5683,270.5248,0.0999,,0.4726,0.2164,0.2161,,0.0740,0.721,24.5609,,24.5593,,,,,,,0.0000E+00,,1.7489E+00,,13.0418,13.0412,0.0346,336.920,100.370,97.647,,,,,,,,,,,,
