Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,059,,2504_059u,31-Mar-2025 11:24:15,31-Mar-2025 03:24:15,33.48582,-117.76932,090.0 028.0,090.0,028.0,55.000,55.400,,10.4624,,10.4622,,10.4623,33.9924,,33.9918,33.9896,,33.9869,33.9894,1.8494,,2.0233,2.0786,1.8344,,2.0407,2.1340,2.1063,80.496,88.2645,90.4736,79.842,97.8108,92.8865,91.6801,0.0401,,0.0798,1.8878,2.4310,,0.0000,22.833,26.0870,,26.0848,,,,,,,0.0000E+00,,1.0446E-01,,10.4559,10.4557,0.1276,192.694,29.392,29.152,55,10.462,33.9833,1.989,86.57,0.135,0.360,24.11,0.045,0.05,2.10,28.06
CalCOFI,2504SH,059,,2504_059u,31-Mar-2025 11:24:23,31-Mar-2025 03:24:23,33.48582,-117.76932,090.0 028.0,090.0,028.0,54.000,54.393,,10.4638,,10.4636,,10.4637,33.9904,,33.9898,33.9872,,33.9845,33.9872,1.8938,,2.0682,2.1247,1.8677,,2.0754,2.1700,2.1474,82.428,90.2244,92.4799,81.291,99.8560,94.4503,93.4651,0.0384,,0.0713,1.8637,2.4373,,0.0000,22.908,26.0852,,26.0827,,,,,,,0.0000E+00,,9.4531E-02,,10.4574,10.4573,0.1281,192.846,30.098,29.682,,,,,,,,,,,,
CalCOFI,2504SH,059,,2504_059u,31-Mar-2025 11:24:23,31-Mar-2025 03:24:23,33.48582,-117.76932,090.0 028.0,090.0,028.0,53.000,53.385,,10.4626,,10.4630,,10.4628,33.9862,,33.9856,33.9836,,33.9809,33.9833,1.9108,,2.0854,2.1424,1.8803,,2.0886,2.1836,2.1630,83.166,90.9730,93.2463,81.841,100.6373,95.0439,94.1451,0.0387,,0.0728,1.8680,2.4349,,0.0000,22.880,26.0821,,26.0800,,,,,,,0.0000E+00,,9.6349E-02,,10.4564,10.4568,0.1281,193.115,30.365,29.881,,,,,,,,,,,,
CalCOFI,2504SH,059,,2504_059u,31-Mar-2025 11:24:24,31-Mar-2025 03:24:24,33.48582,-117.76932,090.0 028.0,090.0,028.0,52.000,52.378,,10.4603,,10.4606,,10.4605,33.9854,,33.9848,33.9826,,33.9799,33.9824,1.9425,,2.1176,2.1753,1.9094,,2.1189,2.2150,2.1952,84.547,92.3739,94.6805,83.107,102.0993,96.4102,95.5454,0.0391,,0.0748,1.8736,2.4327,,0.0000,22.853,26.0818,,26.0795,,,,,,,0.0000E+00,,9.7876E-02,,10.4542,10.4544,0.1281,193.115,30.868,30.341,,,,,,,,,,,,
CalCOFI,2504SH,059,,2504_059u,31-Mar-2025 11:24:25,31-Mar-2025 03:24:25,33.48582,-117.76932,090.0 028.0,090.0,028.0,51.000,51.371,,10.4679,,10.4684,,10.4682,33.9814,,33.9808,33.9785,,33.9758,33.9783,1.9801,,2.1556,2.2143,1.9447,,2.1557,2.2531,2.2337,86.183,94.0334,96.3795,84.643,103.8312,98.0679,97.2237,0.0391,,0.0748,1.8736,2.4299,,0.0000,22.820,26.0773,,26.0750,,,,,,,0.0000E+00,,9.7183E-02,,10.4618,10.4624,0.1281,193.519,31.469,30.907,,,,,,,,,,,,
CalCOFI,2504SH,059,,2504_059u,31-Mar-2025 11:24:27,31-Mar-2025 03:24:27,33.48582,-117.76932,090.0 028.0,090.0,028.0,50.000,50.363,,10.4669,,10.4669,,10.4669,33.9745,,33.9739,33.9721,,33.9694,33.9717,2.0035,,2.1793,2.2386,1.9675,,2.1794,2.2777,2.2582,87.205,95.0702,97.4408,85.634,104.9131,99.1375,98.2892,0.0401,,0.0798,1.8878,2.4263,,0.0000,22.777,26.0721,,26.0702,,,,,,,0.0000E+00,,9.9329E-02,,10.4610,10.4610,0.1281,193.991,31.840,31.266,,,,,,,,,,,,
CalCOFI,2504SH,059,,2504_059u,31-Mar-2025 11:24:28,31-Mar-2025 03:24:28,33.48582,-117.76932,090.0 028.0,090.0,028.0,49.000,49.356,,10.4626,,10.4629,,10.4628,33.9657,,33.9651,33.9638,,33.9611,33.9631,2.0032,,2.1790,2.2383,1.9730,,2.1852,2.2836,2.2610,87.189,95.0539,97.4242,85.878,104.8962,99.4008,98.4125,0.0391,,0.0748,1.8736,2.4222,,0.0000,22.728,26.0659,,26.0644,,,,,,,0.0000E+00,,9.8827E-02,,10.4569,10.4572,0.1281,194.553,31.830,31.351,,,,,,,,,,,,
CalCOFI,2504SH,059,,2504_059u,31-Mar-2025 11:24:29,31-Mar-2025 03:24:29,33.48582,-117.76932,090.0 028.0,090.0,028.0,48.000,48.348,,10.5093,,10.5026,,10.5060,33.9584,,33.9578,33.9541,,33.9514,33.9546,1.9886,,2.1643,2.2232,1.9662,,2.1781,2.2763,2.2498,86.558,94.4138,96.7689,85.580,104.2282,99.0792,97.9241,0.0391,,0.0748,1.8736,2.4175,,0.0000,22.672,26.0521,,26.0499,,,,,,,0.0000E+00,,9.7710E-02,,10.5036,10.4969,0.1281,195.847,31.629,31.266,,,,,,,,,,,,
CalCOFI,2504SH,059,,2504_059u,31-Mar-2025 11:24:30,31-Mar-2025 03:24:30,33.48582,-117.76932,090.0 028.0,090.0,028.0,47.000,47.341,,10.5650,,10.5538,,10.5594,33.9500,,33.9494,33.9457,,33.9430,33.9462,1.9817,,2.1573,2.2160,1.9528,,2.1641,2.2618,2.2389,86.257,94.1085,96.4563,84.998,103.9095,98.4511,97.4537,0.0400,,0.0793,1.8864,2.4118,,0.0000,22.604,26.0358,,26.0345,,,,,,,0.0000E+00,,9.7010E-02,,10.5594,10.5482,0.1281,197.372,31.554,31.086,,,,,,,,,,,,
CalCOFI,2504SH,059,,2504_059u,31-Mar-2025 11:24:31,31-Mar-2025 03:24:31,33.48582,-117.76932,090.0 028.0,090.0,028.0,46.000,46.334,,10.6079,,10.5950,,10.6015,33.9502,,33.9496,33.9444,,33.9417,33.9457,1.9626,,2.1379,2.1962,1.9375,,2.1482,2.2453,2.2208,85.426,93.2655,95.5933,84.336,103.0298,97.7366,96.6650,0.0391,,0.0748,1.8736,2.4057,,0.0000,22.531,26.0285,,26.0262,,,,,,,0.0000E+00,,9.8614E-02,,10.6024,10.5896,0.1281,198.055,31.279,30.870,,,,,,,,,,,,
