Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,013,,2504_013u,22-Mar-2025 20:04:28,22-Mar-2025 12:04:28,31.17268,-120.92180,093.3 080.0,093.3,080.0,519.000,523.267,,5.7089,,5.7096,,5.7093,34.2150,,34.2144,34.2127,,34.2100,34.2122,0.4136,,0.5689,,0.4158,,0.5624,,,17.984,24.8524,24.7343,18.083,31.6338,24.5409,24.6376,0.0366,,,,3.9124,,0.0000,40.291,26.9740,,26.9722,,,,,,,0.0000E+00,,1.0316E-02,,5.6645,5.6652,1.0701,114.193,5.914,5.947,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013u,22-Mar-2025 20:04:29,22-Mar-2025 12:04:29,31.17268,-120.92180,093.3 080.0,093.3,080.0,518.000,522.257,,5.7104,,5.7103,,5.7104,34.2121,,34.2115,34.2100,,34.2073,34.2094,0.4135,,0.5688,,0.4158,,0.5624,,,17.982,24.8503,24.7323,18.081,31.6317,24.5388,24.6356,0.0357,,,,3.9161,,0.0000,40.335,26.9716,,26.9699,,,,,,,0.0000E+00,,7.5641E-03,,5.6661,5.6660,1.0701,114.408,5.914,5.946,518,5.710,34.2125,,24.74,,,40.74,0.007,0.00,3.09,79.77
CalCOFI,2504SH,013,,2504_013u,22-Mar-2025 20:04:30,22-Mar-2025 12:04:30,31.17268,-120.92180,093.3 080.0,093.3,080.0,517.000,521.248,,5.7124,,5.7124,,5.7124,34.2132,,34.2126,34.2110,,34.2083,34.2105,0.4134,,0.5687,,0.4170,,0.5637,,,17.978,24.8463,24.7282,18.133,31.6275,24.5935,24.6609,0.0362,,,,3.9189,,0.0000,40.368,26.9722,,26.9705,,,,,,,0.0000E+00,,8.1309E-03,,5.6681,5.6682,1.0701,114.342,5.913,5.963,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013u,22-Mar-2025 20:04:48,22-Mar-2025 12:04:48,31.17266,-120.92188,093.3 080.0,093.3,080.0,516.000,520.238,,5.7127,,5.7132,,5.7130,34.2133,,34.2127,34.2116,,34.2089,34.2108,0.4111,,0.5664,,0.4242,,0.5712,,,17.876,24.7428,24.6249,18.445,31.5195,24.9217,24.7733,0.0355,,,,3.9161,,0.0000,40.335,26.9722,,26.9709,,,,,,,0.0000E+00,,1.1982E-02,,5.6685,5.6690,1.0738,114.326,5.879,6.066,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013u,22-Mar-2025 20:05:09,22-Mar-2025 12:05:09,31.17264,-120.92196,093.3 080.0,093.3,080.0,515.000,519.229,,5.7136,,5.7138,,5.7137,34.2137,,34.2131,34.2120,,34.2093,34.2112,0.4082,,0.5635,,0.4168,,0.5634,,,17.750,24.6150,24.4973,18.125,31.3861,24.5851,24.5412,0.0366,,,,3.9069,,0.0000,40.226,26.9724,,26.9710,,,,,,,0.0000E+00,,6.7853E-03,,5.6696,5.6698,1.0784,114.295,5.838,5.961,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013u,22-Mar-2025 20:05:10,22-Mar-2025 12:05:10,31.17263,-120.92196,093.3 080.0,093.3,080.0,514.000,518.219,,5.7155,,5.7153,,5.7154,34.2129,,34.2123,34.2114,,34.2087,34.2105,0.4081,,0.5634,,0.4139,,0.5604,,,17.747,24.6120,24.4942,17.999,31.3829,24.4526,24.4734,0.0357,,,,3.9078,,0.0000,40.237,26.9716,,26.9704,,,,,,,0.0000E+00,,1.0925E-02,,5.6715,5.6714,1.0784,114.365,5.837,5.920,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013u,22-Mar-2025 20:05:10,22-Mar-2025 12:05:10,31.17262,-120.92196,093.3 080.0,093.3,080.0,513.000,517.210,,5.7132,,5.7136,,5.7134,34.2114,,34.2108,34.2101,,34.2074,34.2091,0.4081,,0.5634,,0.4075,,0.5538,,,17.746,24.6109,24.4932,17.719,31.3819,24.1580,24.3256,0.0354,,,,3.9084,,0.0000,40.244,26.9706,,26.9696,,,,,,,0.0000E+00,,7.1456E-03,,5.6694,5.6698,1.0784,114.440,5.836,5.828,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013u,22-Mar-2025 20:05:12,22-Mar-2025 12:05:12,31.17262,-120.92198,093.3 080.0,093.3,080.0,512.000,516.200,,5.7121,,5.7133,,5.7127,34.2125,,34.2119,34.2113,,34.2086,34.2103,0.4263,,0.5818,,0.4041,,0.5502,,,18.539,25.4154,25.2965,17.571,32.2214,24.0024,24.6495,0.0355,,,,3.9101,,0.0000,40.264,26.9716,,26.9705,,,,,,,0.0000E+00,,3.6672E-03,,5.6683,5.6695,1.0784,114.327,6.097,5.779,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013u,22-Mar-2025 20:05:14,22-Mar-2025 12:05:14,31.17262,-120.92199,093.3 080.0,093.3,080.0,511.000,515.191,,5.6973,,5.7025,,5.6999,34.2055,,34.2049,34.2065,,34.2038,34.2044,0.4562,,0.6121,,0.4613,,0.6098,,,19.837,26.7321,26.6114,20.061,33.5955,26.6215,26.6165,0.0364,,,,3.9120,,0.0000,40.287,26.9679,,26.9680,,,,,,,0.0000E+00,,2.8725E-03,,5.6537,5.6588,1.0784,114.652,6.522,6.596,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013u,22-Mar-2025 20:05:15,22-Mar-2025 12:05:15,31.17262,-120.92200,093.3 080.0,093.3,080.0,510.000,514.182,,5.6730,,5.6737,,5.6734,34.1988,,34.1982,34.1997,,34.1970,34.1976,0.4664,,0.6224,,0.4715,,0.6205,,,20.284,27.1855,27.0642,20.504,34.0687,27.0875,27.0759,0.0354,,,,3.9127,,0.0000,40.295,26.9656,,26.9661,,,,,,,0.0000E+00,,1.2948E-03,,5.6295,5.6303,1.0784,114.823,6.664,6.737,,,,,,,,,,,,
