Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,113,,2504_113u,18-Apr-2025 06:41:48,17-Apr-2025 22:41:48,36.94896,-125.05998,060.0 080.0,060.0,080.0,519.000,523.525,,5.3573,,5.3580,,5.3577,34.1654,,34.1648,34.1620,,34.1593,34.1621,0.4924,,0.6488,0.6499,0.4936,,0.6435,0.6737,0.6618,21.412,28.3297,28.1833,21.466,35.2628,29.0234,28.6034,0.0354,,,,0.8515,,0.0000,41.911,26.9770,,26.9742,,,,,,,0.0000E+00,,1.8140E-02,,5.3144,5.3150,0.9870,113.467,6.981,6.999,,,,,,,,,,,,
CalCOFI,2504SH,113,,2504_113u,18-Apr-2025 06:41:49,17-Apr-2025 22:41:49,36.94895,-125.05998,060.0 080.0,060.0,080.0,518.000,522.515,,5.3664,,5.3663,,5.3664,34.1659,,34.1653,34.1622,,34.1595,34.1624,0.4922,,0.6485,0.6497,0.5040,,0.6543,0.6845,0.6671,21.404,28.3216,28.1752,21.916,35.2543,29.4922,28.8337,0.0357,,,,0.8530,,0.0000,42.002,26.9763,,26.9733,,,,,,,0.0000E+00,,1.8259E-02,,5.3235,5.3234,0.9870,113.531,6.980,7.147,,,,,,,,,,,,
CalCOFI,2504SH,113,,2504_113u,18-Apr-2025 06:41:49,17-Apr-2025 22:41:49,36.94894,-125.05998,060.0 080.0,060.0,080.0,517.000,521.505,,5.3692,,5.3700,,5.3696,34.1659,,34.1653,34.1619,,34.1592,34.1623,0.4921,,0.6484,0.6496,0.4582,,0.6066,0.6368,0.6432,21.400,28.3176,28.1711,19.926,35.2501,27.4192,27.7952,0.0366,,,,0.8541,,0.0000,42.069,26.9759,,26.9726,,,,,,,0.0000E+00,,2.1076E-02,,5.3263,5.3272,0.9870,113.552,6.979,6.499,517,5.369,34.1623,0.604,26.27,,,42.46,0.008,0.04,3.13,81.87
CalCOFI,2504SH,113,,2504_113u,18-Apr-2025 06:41:50,17-Apr-2025 22:41:50,36.94894,-125.05996,060.0 080.0,060.0,080.0,516.000,520.495,,5.3717,,5.3715,,5.3716,34.1659,,34.1653,34.1623,,34.1596,34.1625,0.4920,,0.6483,0.6495,0.4705,,0.6194,0.6496,0.6496,21.396,28.3135,28.1671,20.460,35.2459,27.9754,28.0713,0.0356,,,,0.8551,,0.0000,42.130,26.9757,,26.9728,,,,,,,0.0000E+00,,1.9642E-02,,5.3290,5.3287,0.9870,113.572,6.978,6.673,,,,,,,,,,,,
CalCOFI,2504SH,113,,2504_113u,18-Apr-2025 06:41:52,17-Apr-2025 22:41:52,36.94894,-125.05998,060.0 080.0,060.0,080.0,515.000,519.485,,5.3709,,5.3709,,5.3709,34.1658,,34.1652,34.1619,,34.1592,34.1622,0.4941,,0.6505,0.6517,0.4785,,0.6277,0.6579,0.6548,21.488,28.4068,28.2605,20.807,35.3433,28.3369,28.2987,0.0360,,,,0.8566,,0.0000,42.222,26.9756,,26.9725,,,,,,,0.0000E+00,,2.1585E-02,,5.3282,5.3282,0.9871,113.558,7.008,6.786,,,,,,,,,,,,
CalCOFI,2504SH,113,,2504_113u,18-Apr-2025 06:41:55,17-Apr-2025 22:41:55,36.94896,-125.06000,060.0 080.0,060.0,080.0,514.000,518.475,,5.3702,,5.3707,,5.3705,34.1658,,34.1652,34.1621,,34.1594,34.1623,0.5058,,0.6623,0.6636,0.4844,,0.6339,0.6641,0.6639,21.996,28.9221,28.7763,21.066,35.8810,28.6067,28.6915,0.0357,,,,0.8575,,0.0000,42.276,26.9757,,26.9727,,,,,,,0.0000E+00,,2.3730E-02,,5.3276,5.3281,0.9871,113.538,7.174,6.870,,,,,,,,,,,,
CalCOFI,2504SH,113,,2504_113u,18-Apr-2025 06:41:56,17-Apr-2025 22:41:56,36.94896,-125.05999,060.0 080.0,060.0,080.0,513.000,517.465,,5.3783,,5.3771,,5.3777,34.1653,,34.1647,34.1616,,34.1589,34.1618,0.5084,,0.6650,0.6662,0.4771,,0.6263,0.6565,0.6614,22.109,29.0368,28.8910,20.748,36.0007,28.2755,28.5833,0.0361,,,,0.8576,,0.0000,42.282,26.9744,,26.9715,,,,,,,0.0000E+00,,2.2692E-02,,5.3358,5.3346,0.9871,113.662,7.212,6.768,,,,,,,,,,,,
CalCOFI,2504SH,113,,2504_113u,18-Apr-2025 06:41:57,17-Apr-2025 22:41:57,36.94896,-125.05997,060.0 080.0,060.0,080.0,512.000,516.455,,5.3908,,5.3906,,5.3907,34.1623,,34.1617,34.1579,,34.1552,34.1585,0.5293,,0.6861,0.6875,0.4933,,0.6432,0.6733,0.6804,23.018,29.9589,29.8139,21.452,36.9630,29.0088,29.4114,0.0354,,,,0.8575,,0.0000,42.276,26.9704,,26.9670,,,,,,,0.0000E+00,,2.0496E-02,,5.3483,5.3481,0.9871,114.034,7.510,6.999,,,,,,,,,,,,
CalCOFI,2504SH,113,,2504_113u,18-Apr-2025 06:41:58,17-Apr-2025 22:41:58,36.94896,-125.05996,060.0 080.0,060.0,080.0,511.000,515.446,,5.3953,,5.3951,,5.3952,34.1615,,34.1609,34.1572,,34.1545,34.1577,0.5422,,0.6992,0.7006,0.5341,,0.6857,0.7159,0.7083,23.578,30.5269,30.3825,23.225,37.5558,30.8558,30.6192,0.0354,,,,0.8574,,0.0000,42.270,26.9693,,26.9659,,,,,,,0.0000E+00,,1.9620E-02,,5.3529,5.3527,0.9871,114.136,7.694,7.579,,,,,,,,,,,,
CalCOFI,2504SH,113,,2504_113u,18-Apr-2025 06:41:58,17-Apr-2025 22:41:58,36.94896,-125.05996,060.0 080.0,060.0,080.0,510.000,514.436,,5.3868,,5.3888,,5.3878,34.1577,,34.1571,34.1534,,34.1507,34.1539,0.5497,,0.7068,0.7082,0.5347,,0.6863,0.7165,0.7124,23.907,30.8607,30.7166,23.251,37.9041,30.8829,30.7998,0.0354,,,,0.8571,,0.0000,42.252,26.9673,,26.9636,,,,,,,0.0000E+00,,2.0957E-02,,5.3445,5.3465,0.9871,114.299,7.800,7.586,,,,,,,,,,,,
