Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,037,,2504_037d,28-Mar-2025 09:14:56,28-Mar-2025 01:14:56,34.46180,-120.50664,080.0 050.5,080.0,050.5,3.000,3.022,,12.8524,,12.8481,,12.8503,33.6785,,33.6779,33.6770,,33.6743,33.6761,6.2126,,6.4427,6.3808,6.0632,,6.4476,6.3809,6.3809,270.581,281.0868,277.9030,264.075,299.0400,277.9044,277.9037,0.2320,,2.0032,3.6514,0.8840,,4.2768,5.330,25.3985,,25.3981,,,,,,,0.0000E+00,,3.4470E-01,,12.8520,12.8477,-0.0009,256.942,103.634,101.133,3,12.857,33.6776,6.408,279.09,3.586,0.803,5.08,0.077,1.14,0.52,5.40
CalCOFI,2504SH,037,,2504_037d,28-Mar-2025 09:15:14,28-Mar-2025 01:15:14,34.46174,-120.50665,080.0 050.5,080.0,050.5,4.000,4.029,,12.8582,,12.8593,,12.8588,33.6787,,33.6781,33.6767,,33.6740,33.6761,6.1945,,6.4244,6.3632,6.0762,,6.4611,6.3939,6.3786,269.796,280.2905,277.1387,264.642,298.2090,278.4726,277.8057,0.2250,,1.8992,3.5201,0.8486,,4.2768,4.889,25.3974,,25.3958,,,,,,,0.0000E+00,,3.0609E-01,,12.8577,12.8587,0.0040,257.065,103.346,101.373,,,,,,,,,,,,
CalCOFI,2504SH,037,,2504_037d,28-Mar-2025 09:15:19,28-Mar-2025 01:15:19,34.46171,-120.50666,080.0 050.5,080.0,050.5,5.000,5.036,,12.8613,,12.8615,,12.8614,33.6786,,33.6780,33.6767,,33.6740,33.6760,6.2098,,6.4399,6.3781,6.0731,,6.4579,6.3908,6.3845,270.462,280.9661,277.7871,264.506,298.9141,278.3363,278.0617,0.2413,,2.1453,3.8259,0.8631,,4.2768,5.070,25.3969,,25.3953,,,,,,,0.0000E+00,,2.9281E-01,,12.8607,12.8609,0.0068,257.149,103.608,101.325,,,,,,,,,,,,
CalCOFI,2504SH,037,,2504_037d,28-Mar-2025 09:15:21,28-Mar-2025 01:15:21,34.46169,-120.50666,080.0 050.5,080.0,050.5,6.000,6.043,,12.8589,,12.8617,,12.8603,33.6787,,33.6781,33.6766,,33.6739,33.6760,6.2387,,6.4692,6.4062,6.0681,,6.4527,6.3858,6.3960,271.718,282.2401,279.0100,264.291,300.2437,278.1209,278.5655,0.2240,,1.8845,3.5013,0.8597,,4.2768,5.027,25.3974,,25.3953,,,,,,,0.0000E+00,,2.7775E-01,,12.8581,12.8609,0.0094,257.123,104.084,101.243,6,12.857,33.6769,6.418,279.53,3.578,1.053,5.01,0.076,1.11,0.51,5.37
CalCOFI,2504SH,037,,2504_037d,28-Mar-2025 09:15:23,28-Mar-2025 01:15:23,34.46168,-120.50668,080.0 050.5,080.0,050.5,7.000,7.051,,12.8554,,12.8560,,12.8557,33.6791,,33.6785,33.6771,,33.6744,33.6765,6.2516,,6.4822,6.4188,6.0674,,6.4519,6.3851,6.4020,272.282,282.8123,279.5591,264.260,300.8408,278.0898,278.8245,0.2338,,2.0303,3.6852,0.8606,,4.2768,5.039,25.3984,,25.3967,,,,,,,0.0000E+00,,2.7324E-01,,12.8545,12.8550,0.0120,257.053,104.293,101.220,,,,,,,,,,,,
CalCOFI,2504SH,037,,2504_037d,28-Mar-2025 09:15:26,28-Mar-2025 01:15:26,34.46167,-120.50668,080.0 050.5,080.0,050.5,8.000,8.058,,12.8588,,12.8610,,12.8599,33.6789,,33.6783,33.6769,,33.6742,33.6763,6.2561,,6.4868,6.4232,6.0870,,6.4724,6.4047,6.4140,272.478,283.0111,279.7499,265.113,301.0483,278.9445,279.3472,0.2505,,2.2904,3.9985,0.8648,,4.2768,5.091,25.3976,,25.3956,,,,,,,0.0000E+00,,2.6610E-01,,12.8578,12.8599,0.0146,257.156,104.375,101.557,,,,,,,,,,,,
CalCOFI,2504SH,037,,2504_037d,28-Mar-2025 09:15:28,28-Mar-2025 01:15:28,34.46166,-120.50670,080.0 050.5,080.0,050.5,9.000,9.065,,12.8620,,12.8671,,12.8646,33.6788,,33.6782,33.6764,,33.6737,33.6760,6.2344,,6.4648,6.4020,6.0736,,6.4584,6.3913,6.3967,271.533,282.0525,278.8299,264.531,300.0479,278.3614,278.5957,0.2587,,2.4234,4.1524,0.8727,,4.2768,5.189,25.3970,,25.3941,,,,,,,0.0000E+00,,2.5955E-01,,12.8608,12.8659,0.0171,257.245,104.020,101.346,,,,,,,,,,,,
CalCOFI,2504SH,037,,2504_037d,28-Mar-2025 09:15:31,28-Mar-2025 01:15:31,34.46164,-120.50669,080.0 050.5,080.0,050.5,10.000,10.073,,12.8559,,12.8588,,12.8574,33.6786,,33.6780,33.6767,,33.6740,33.6760,6.2049,,6.4349,6.3733,6.0687,,6.4533,6.3864,6.3799,270.248,280.7490,277.5788,264.317,298.6875,278.1469,277.8629,0.2339,,2.0318,3.6871,0.8804,,4.2768,5.285,25.3980,,25.3960,,,,,,,0.0000E+00,,2.5407E-01,,12.8546,12.8574,0.0197,257.173,103.514,101.247,10,12.643,33.6808,6.349,276.51,3.700,0.940,5.46,0.078,1.19,0.56,5.77
CalCOFI,2504SH,037,,2504_037d,28-Mar-2025 09:15:33,28-Mar-2025 01:15:33,34.46164,-120.50670,080.0 050.5,080.0,050.5,11.000,11.080,,12.8542,,12.8588,,12.8565,33.6789,,33.6783,33.6766,,33.6739,33.6761,6.1564,,6.3858,6.3261,5.9656,,6.3459,6.2831,6.3046,268.136,278.6066,275.5226,259.826,296.4517,273.6473,274.5850,0.2288,,1.9553,3.5914,0.8869,,4.2768,5.366,25.3986,,25.3959,,,,,,,0.0000E+00,,2.5385E-01,,12.8527,12.8573,0.0223,257.146,102.702,99.527,,,,,,,,,,,,
CalCOFI,2504SH,037,,2504_037d,28-Mar-2025 09:15:35,28-Mar-2025 01:15:35,34.46162,-120.50670,080.0 050.5,080.0,050.5,12.000,12.087,,12.8592,,12.8516,,12.8554,33.6788,,33.6782,33.6747,,33.6720,33.6751,5.7750,,5.9995,5.9548,5.5316,,5.8936,5.8482,5.9015,251.522,261.7533,259.3473,240.923,278.8637,254.7078,257.0276,0.2216,,1.8496,3.4563,0.9029,,4.2768,5.565,25.3976,,25.3959,,,,,,,0.0000E+00,,2.5231E-01,,12.8575,12.8500,0.0249,257.271,96.348,92.271,,,,,,,,,,,,
