Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,013,,2504_013d,22-Mar-2025 19:52:55,22-Mar-2025 11:52:55,31.17406,-120.91994,093.3 080.0,093.3,080.0,2.000,2.014,,15.4108,,15.4105,,15.4107,32.9739,,32.9733,32.9720,,32.9693,32.9713,5.6934,,5.9168,,5.4460,,5.8044,,,248.230,258.4139,256.6142,237.441,275.3787,253.0917,254.8530,0.0359,,0.0592,0.0783,0.3550,,0.0000,0.000,24.3208,,24.3195,,,,,,,0.0000E+00,,3.4867E+01,,15.4105,15.4101,-0.0016,359.521,99.587,95.258,2,15.323,32.9476,,255.01,0.091,0.020,0.05,0.005,0.00,0.30,1.19
CalCOFI,2504SH,013,,2504_013d,22-Mar-2025 19:52:59,22-Mar-2025 11:52:59,31.17406,-120.91994,093.3 080.0,093.3,080.0,3.000,3.021,,15.4119,,15.4108,,15.4114,32.9735,,32.9729,32.9726,,32.9699,32.9714,5.6946,,5.9181,,5.4700,,5.8294,,,248.281,258.4656,256.6662,238.492,275.4326,254.2034,255.4348,0.0348,,0.0540,0.0749,0.4665,,0.0000,1.179,24.3203,,24.3198,,,,,,,0.0000E+00,,5.2007E+01,,15.4115,15.4104,0.0020,359.604,99.610,95.680,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013d,22-Mar-2025 19:53:19,22-Mar-2025 11:53:19,31.17401,-120.91998,093.3 080.0,093.3,080.0,4.000,4.028,,15.4145,,15.4140,,15.4143,32.9725,,32.9719,32.9711,,32.9684,32.9702,5.6039,,5.8262,,5.4633,,5.8224,,,244.329,254.4567,252.6386,238.200,271.2490,253.8945,253.2666,0.0344,,0.0521,0.0736,0.4343,,0.0000,0.799,24.3190,,24.3181,,,,,,,0.0000E+00,,2.9178E+01,,15.4139,15.4134,0.0146,359.755,98.029,95.568,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013d,22-Mar-2025 19:53:23,22-Mar-2025 11:53:23,31.17400,-120.91998,093.3 080.0,093.3,080.0,5.000,5.035,,15.4143,,15.4140,,15.4142,32.9720,,32.9714,32.9706,,32.9679,32.9697,5.6302,,5.8528,,5.4636,,5.8227,,,245.473,255.6172,253.8045,238.213,272.4600,253.9082,253.8564,0.0342,,0.0512,0.0730,0.4292,,0.0000,0.739,24.3187,,24.3177,,,,,,,0.0000E+00,,1.0107E+01,,15.4135,15.4132,0.0191,359.812,98.487,95.573,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013d,22-Mar-2025 19:53:26,22-Mar-2025 11:53:26,31.17399,-120.91998,093.3 080.0,093.3,080.0,6.000,6.042,,15.4139,,15.4134,,15.4137,32.9720,,32.9714,32.9706,,32.9679,32.9697,5.6361,,5.8588,,5.4624,,5.8215,,,245.730,255.8779,254.0664,238.158,272.7321,253.8501,253.9583,0.0345,,0.0526,0.0739,0.4288,,0.0000,0.734,24.3188,,24.3179,,,,,,,0.0000E+00,,1.7882E+01,,15.4130,15.4125,0.0228,359.835,98.590,95.550,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013d,22-Mar-2025 19:53:28,22-Mar-2025 11:53:28,31.17400,-120.91998,093.3 080.0,093.3,080.0,7.000,7.049,,15.4114,,15.4107,,15.4111,32.9717,,32.9711,32.9705,,32.9678,32.9695,5.6289,,5.8515,,5.4557,,5.8145,,,245.419,255.5624,253.7494,237.866,272.4029,253.5412,253.6453,0.0342,,0.0512,0.0730,0.4312,,0.0000,0.763,24.3192,,24.3184,,,,,,,0.0000E+00,,2.9921E+01,,15.4103,15.4096,0.0264,359.829,98.460,95.427,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013d,22-Mar-2025 19:53:30,22-Mar-2025 11:53:30,31.17399,-120.92000,093.3 080.0,093.3,080.0,8.000,8.056,,15.4121,,15.4114,,15.4118,32.9717,,32.9711,32.9705,,32.9678,32.9695,5.6234,,5.8459,,5.4570,,5.8158,,,245.180,255.3200,253.5058,237.922,272.1498,253.6004,253.5531,0.0342,,0.0512,0.0730,0.4348,,0.0000,0.805,24.3191,,24.3182,,,,,,,0.0000E+00,,2.1022E+01,,15.4109,15.4102,0.0300,359.872,98.365,95.451,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013d,22-Mar-2025 19:53:32,22-Mar-2025 11:53:32,31.17398,-120.91998,093.3 080.0,093.3,080.0,9.000,9.063,,15.4138,,15.4132,,15.4135,32.9719,,32.9713,32.9705,,32.9678,32.9696,5.6012,,5.8235,,5.4441,,5.8024,,,244.211,254.3370,252.5183,237.362,271.1240,253.0081,252.7632,0.0354,,0.0568,0.0767,0.4385,,0.0000,0.849,24.3188,,24.3179,,,,,,,0.0000E+00,,1.8261E+01,,15.4125,15.4119,0.0336,359.923,97.980,95.230,,,,,,,,,,,,
CalCOFI,2504SH,013,,2504_013d,22-Mar-2025 19:53:33,22-Mar-2025 11:53:33,31.17398,-120.91998,093.3 080.0,093.3,080.0,10.000,10.070,,15.4136,,15.4129,,15.4133,32.9719,,32.9713,32.9704,,32.9677,32.9695,5.5837,,5.8057,,5.4512,,5.8098,,,243.449,253.5641,251.7417,237.669,270.3174,253.3328,252.5373,0.0354,,0.0568,0.0767,0.4403,,0.0000,0.870,24.3189,,24.3179,,,,,,,0.0000E+00,,1.2875E+01,,15.4121,15.4114,0.0372,359.942,97.674,95.352,10,15.320,32.9517,,256.63,0.084,0.029,0.0,0.005,0.00,0.29,1.14
CalCOFI,2504SH,013,,2504_013d,22-Mar-2025 19:53:35,22-Mar-2025 11:53:35,31.17398,-120.91998,093.3 080.0,093.3,080.0,11.000,11.077,,15.4124,,15.4119,,15.4122,32.9716,,32.9710,32.9702,,32.9675,32.9693,5.5758,,5.7977,,5.4590,,5.8179,,,243.102,253.2121,251.3881,238.009,269.9500,253.6925,252.5403,0.0354,,0.0568,0.0767,0.4420,,0.0000,0.890,24.3190,,24.3180,,,,,,,0.0000E+00,,1.0927E+01,,15.4107,15.4102,0.0409,359.968,97.532,95.487,,,,,,,,,,,,
