Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:05:54,20-Mar-2025 21:05:54,32.93692,-117.29224,093.4 026.4,093.4,026.4,45.000,45.324,,10.4211,,10.4191,,10.4201,34.0153,,34.0147,34.0140,,34.0113,34.0130,1.6440,,1.8152,,1.6136,,1.8106,,,71.554,79.1938,79.0189,70.228,88.3445,78.5170,78.7680,0.0737,,0.2775,0.4122,2.5230,,0.0000,24.894,26.1118,,26.1111,,,,,,,0.0000E+00,,1.4036E-01,,10.4158,10.4137,0.1222,190.101,26.108,25.622,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:05:56,20-Mar-2025 21:05:56,32.93692,-117.29226,093.4 026.4,093.4,026.4,44.000,44.317,,10.4267,,10.4261,,10.4264,34.0126,,34.0120,34.0111,,34.0084,34.0102,1.6395,,1.8106,,1.6061,,1.8028,,,71.356,78.9929,78.8183,69.902,88.1349,78.1774,78.4979,0.0703,,0.2548,0.3621,2.5237,,0.0000,24.902,26.1087,,26.1077,,,,,,,0.0000E+00,,1.4767E-01,,10.4216,10.4209,0.1222,190.376,26.038,25.507,44,10.427,34.0141,,78.82,0.590,0.432,25.04,0.165,0.80,2.23,30.00
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:05:58,20-Mar-2025 21:05:58,32.93691,-117.29225,093.4 026.4,093.4,026.4,43.000,43.310,,10.4290,,10.4281,,10.4286,34.0116,,34.0110,34.0102,,34.0075,34.0093,1.6389,,1.8100,,1.6043,,1.8009,,,71.329,78.9655,78.7910,69.824,88.1063,78.0962,78.4436,0.0723,,0.2681,0.3916,2.5251,,0.0000,24.918,26.1075,,26.1066,,,,,,,0.0000E+00,,1.4222E-01,,10.4240,10.4230,0.1222,190.469,26.030,25.479,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:02,20-Mar-2025 21:06:02,32.93687,-117.29224,093.4 026.4,093.4,026.4,42.000,42.302,,10.4301,,10.4312,,10.4307,34.0116,,34.0110,34.0094,,34.0067,34.0089,1.6458,,1.8170,,1.6128,,1.8098,,,71.632,79.2729,79.0979,70.195,88.4271,78.4827,78.7903,0.0756,,0.2904,0.4403,2.5278,,0.0000,24.950,26.1073,,26.1053,,,,,,,0.0000E+00,,1.3575E-01,,10.4251,10.4262,0.1222,190.463,26.140,25.616,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:05,20-Mar-2025 21:06:05,32.93687,-117.29224,093.4 026.4,093.4,026.4,41.000,41.295,,10.4780,,10.4772,,10.4776,33.9982,,33.9976,33.9946,,33.9919,33.9948,1.6501,,1.8214,,1.6132,,1.8102,,,71.820,79.4636,79.2883,70.213,88.6261,78.5014,78.8949,0.0755,,0.2897,0.4388,2.5285,,0.0000,24.958,26.0885,,26.0858,,,,,,,0.0000E+00,,1.3464E-01,,10.4731,10.4724,0.1222,192.226,26.233,25.645,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:08,20-Mar-2025 21:06:08,32.93686,-117.29224,093.4 026.4,093.4,026.4,40.000,40.288,,10.5201,,10.5163,,10.5182,33.9864,,33.9858,33.9844,,33.9817,33.9838,1.6624,,1.8338,,1.6257,,1.8232,,,72.356,80.0073,79.8312,70.758,89.1935,79.0692,79.4502,0.0706,,0.2568,0.3665,2.5266,,0.0000,24.936,26.0720,,26.0710,,,,,,,0.0000E+00,,1.3226E-01,,10.5154,10.5115,0.1222,193.778,26.451,25.864,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:09,20-Mar-2025 21:06:09,32.93686,-117.29224,093.4 026.4,093.4,026.4,39.000,39.280,,10.5516,,10.5530,,10.5523,33.9772,,33.9766,33.9721,,33.9694,33.9730,1.6653,,1.8368,,1.6238,,1.8213,,,72.484,80.1372,79.9609,70.679,89.3291,78.9869,79.4739,0.0658,,0.2257,0.2957,2.5252,,0.0000,24.919,26.0593,,26.0551,,,,,,,0.0000E+00,,1.3724E-01,,10.5469,10.5484,0.1222,194.963,26.514,25.853,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:10,20-Mar-2025 21:06:10,32.93686,-117.29224,093.4 026.4,093.4,026.4,38.000,38.273,,10.5685,,10.5680,,10.5683,33.9707,,33.9701,33.9665,,33.9638,33.9670,1.6645,,1.8360,,1.6248,,1.8223,,,72.448,80.1007,79.9244,70.721,89.2909,79.0306,79.4775,0.0626,,0.2056,0.2484,2.5239,,0.0000,24.904,26.0512,,26.0480,,,,,,,0.0000E+00,,1.3164E-01,,10.5640,10.5635,0.1222,195.710,26.509,25.876,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:12,20-Mar-2025 21:06:12,32.93684,-117.29223,093.4 026.4,093.4,026.4,37.000,37.266,,10.5689,,10.5709,,10.5699,33.9686,,33.9680,33.9647,,33.9620,33.9650,1.6601,,1.8315,,1.6275,,1.8251,,,72.259,79.9089,79.7330,70.837,89.0909,79.1515,79.4423,0.0636,,0.2118,0.2632,2.5205,,0.0000,24.864,26.0495,,26.0461,,,,,,,0.0000E+00,,1.3023E-01,,10.5645,10.5665,0.1222,195.845,26.439,25.920,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:15,20-Mar-2025 21:06:15,32.93682,-117.29220,093.4 026.4,093.4,026.4,36.000,36.259,,10.5605,,10.5786,,10.5696,33.9715,,33.9709,33.9609,,33.9582,33.9646,1.6854,,1.8571,,1.6498,,1.8484,,,73.359,81.0248,80.8471,71.808,90.2553,80.1630,80.5051,0.0646,,0.2181,0.2779,2.5137,,0.0000,24.785,26.0532,,26.0417,,,,,,,0.0000E+00,,1.2682E-01,,10.5562,10.5743,0.1222,195.470,26.838,26.279,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:17,20-Mar-2025 21:06:17,32.93682,-117.29220,093.4 026.4,093.4,026.4,35.000,35.251,,10.6332,,10.6409,,10.6371,33.9370,,33.9364,33.9279,,33.9252,33.9308,1.7025,,1.8745,,1.6693,,1.8687,,,74.104,81.7805,81.6017,72.663,91.0440,81.0537,81.3277,0.0635,,0.2112,0.2617,2.5098,,0.0000,24.739,26.0135,,26.0051,,,,,,,0.0000E+00,,1.2657E-01,,10.6290,10.6367,0.1222,199.215,27.146,26.620,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:19,20-Mar-2025 21:06:19,32.93682,-117.29220,093.4 026.4,093.4,026.4,34.000,34.244,,10.6690,,10.6726,,10.6708,33.9213,,33.9207,33.9150,,33.9123,33.9165,1.7237,,1.8959,,1.6857,,1.8858,,,75.030,82.7198,82.5396,73.376,92.0243,81.7965,82.1681,0.0663,,0.2289,0.3030,2.5057,,0.0000,24.691,25.9950,,25.9894,,,,,,,0.0000E+00,,1.2556E-01,,10.6649,10.6686,0.1222,200.959,27.503,26.897,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:20,20-Mar-2025 21:06:20,32.93681,-117.29220,093.4 026.4,093.4,026.4,33.000,33.237,,10.6878,,10.6890,,10.6884,33.9161,,33.9155,33.9112,,33.9085,33.9120,1.7522,,1.9248,,1.7085,,1.9095,,,76.273,83.9807,83.7986,74.369,93.3402,82.8309,83.3148,0.0679,,0.2391,0.3266,2.5023,,0.0000,24.651,25.9876,,25.9836,,,,,,,0.0000E+00,,1.2619E-01,,10.6839,10.6850,0.1222,201.634,27.969,27.270,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:22,20-Mar-2025 21:06:22,32.93680,-117.29220,093.4 026.4,093.4,026.4,32.000,32.230,,10.7022,,10.7011,,10.7017,33.9119,,33.9113,33.9077,,33.9050,33.9082,1.7904,,1.9635,,1.7396,,1.9419,,,77.933,85.6646,85.4799,75.725,95.0975,84.2435,84.8617,0.0652,,0.2219,0.2868,2.4977,,0.0000,24.597,25.9818,,25.9787,,,,,,,0.0000E+00,,1.2590E-01,,10.6984,10.6973,0.1222,202.168,28.585,27.774,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:24,20-Mar-2025 21:06:24,32.93679,-117.29220,093.4 026.4,093.4,026.4,31.000,31.222,,10.7247,,10.7206,,10.7227,33.9022,,33.9016,33.8996,,33.8969,33.8993,1.8067,,1.9800,,1.7607,,1.9639,,,78.643,86.3849,86.1990,76.642,95.8491,85.1988,85.6989,0.0682,,0.2411,0.3311,2.4924,,0.0000,24.535,25.9703,,25.9689,,,,,,,0.0000E+00,,1.2631E-01,,10.7210,10.7169,0.1222,203.238,28.857,28.120,,,,,,,,,,,,
CalCOFI,2504SH,003,,2504_003u,21-Mar-2025 05:06:27,20-Mar-2025 21:06:27,32.93678,-117.29220,093.4 026.4,093.4,026.4,30.000,30.215,,10.7468,,10.7431,,10.7450,33.8910,,33.8904,33.8887,,33.8860,33.8882,1.8444,,2.0182,,1.7996,,2.0045,,,80.285,88.0505,87.8622,78.335,97.5874,86.9625,87.4124,0.0696,,0.2502,0.3517,2.4791,,0.0000,24.379,25.9576,,25.9565,,,,,,,0.0000E+00,,1.2166E-01,,10.7432,10.7395,0.1222,204.420,29.472,28.753,,,,,,,,,,,,
