Project,Study,Ord_Occ,Event_Num,Cast_ID,Date_Time_UTC,Date_Time_PST,Lat_Dec,Lon_Dec,Sta_ID,Line,Sta,Depth,Pressure,PrQ,Temp1,Temp1Q,Temp2,Temp2Q,TempAve,Salt1,Salt1Q,Salt1_Corr,Salt2,Salt2Q,Salt2_Corr,SaltAve_Corr,Ox1,Ox1Q,Ox1_CruiseCorr,Ox1_StaCorr,Ox2,Ox2Q,Ox2_CruiseCorr,Ox2_StaCorr,OxAve_StaCorr,Ox1uM,Ox1uM_CruiseCorr,Ox1uM_StaCorr,Ox2uM,Ox2uM_CruiseCorr,Ox2uM_StaCorr,OxAveuM_StaCorr,FluorV,FluorQ,EstChl_CruiseCorr,EstChl_StaCorr,ISUSV,ISUSQ,EstNO3_CruiseCorr,EstNO3_StaCorr,SigThetaTS1,SigThetaTS1Q,SigThetaTS2,SigThetaTS2Q,BAT,XMiss,TransQ,pH,pHQ,SPAR,SPARQ,PAR,PARQ,PoT1,PoT2,DynHt,SVA,OxSat1,OxSat2,BTL_Depth,BTL_Temp,SaltB,OxB,OxBuM,Chl-a,Phaeo,NO3,NO2,NH4,PO4,SIL
CalCOFI,2504SH,001,,2504_001d,20-Mar-2025 21:20:33,20-Mar-2025 13:20:33,32.90684,-117.39295,093.3 028.0,093.3,028.0,3.000,3.021,,14.9325,,14.9387,,14.9356,33.3679,,33.3673,33.3680,,33.3653,33.3663,6.0945,,6.3231,,5.8888,,6.2658,,,265.612,276.0462,268.2274,256.647,293.7797,267.2911,267.7593,0.0732,,0.2741,0.8764,0.3588,,0.1882,5.314,24.7285,,24.7273,,,,,,,0.0000E+00,,4.0626E+00,,14.9321,14.9383,0.0099,320.708,105.850,102.291,3,14.385,33.3823,,287.39,1.240,0.122,0.07,0.012,0.03,0.23,0.89
CalCOFI,2504SH,001,,2504_001d,20-Mar-2025 21:20:48,20-Mar-2025 13:20:48,32.90679,-117.39299,093.3 028.0,093.3,028.0,4.000,4.028,,14.8640,,14.8427,,14.8534,33.3671,,33.3665,33.3685,,33.3658,33.3662,5.9875,,6.2147,,5.8209,,6.1951,,,260.947,271.3140,263.5992,253.681,288.8412,264.2465,263.9229,0.0734,,0.2755,0.8804,0.3622,,0.1882,5.348,24.7428,,24.7484,,,,,,,0.0000E+00,,3.4213E+00,,14.8634,14.8421,0.0167,319.382,103.849,100.916,,,,,,,,,,,,
CalCOFI,2504SH,001,,2504_001d,20-Mar-2025 21:20:49,20-Mar-2025 13:20:49,32.90678,-117.39298,093.3 028.0,093.3,028.0,5.000,5.036,,14.6404,,14.6247,,14.6326,33.3605,,33.3599,33.3655,,33.3628,33.3614,6.0720,,6.3003,,5.8643,,6.2403,,,264.615,275.0349,267.2383,255.561,292.7243,266.1764,266.7074,0.0742,,0.2809,0.8966,0.3683,,0.1882,5.410,24.7857,,24.7929,,,,,,,0.0000E+00,,3.0747E+00,,14.6397,14.6239,0.0194,315.324,104.839,101.224,,,,,,,,,,,,
CalCOFI,2504SH,001,,2504_001d,20-Mar-2025 21:20:51,20-Mar-2025 13:20:51,32.90678,-117.39299,093.3 028.0,093.3,028.0,6.000,6.043,,14.5623,,14.5306,,14.5465,33.3609,,33.3603,33.3691,,33.3664,33.3634,6.0796,,6.3080,,5.8372,,6.2120,,,264.942,275.3666,267.5627,254.378,293.0704,264.9620,266.2624,0.0731,,0.2734,0.8744,0.3675,,0.1882,5.402,24.8027,,24.8157,,,,,,,0.0000E+00,,2.7072E+00,,14.5615,14.5297,0.0226,313.735,104.806,100.569,,,,,,,,,,,,
CalCOFI,2504SH,001,,2504_001d,20-Mar-2025 21:20:54,20-Mar-2025 13:20:54,32.90677,-117.39298,093.3 028.0,093.3,028.0,7.000,7.050,,14.4271,,14.3925,,14.4098,33.3578,,33.3572,33.3650,,33.3623,33.3598,6.1541,,6.3835,,5.9446,,6.3240,,,268.184,278.6552,270.7791,259.049,296.5025,269.7568,270.2680,0.0766,,0.2973,0.9443,0.3570,,0.1882,5.296,24.8290,,24.8418,,,,,,,0.0000E+00,,2.7832E+00,,14.4261,14.3915,0.0257,311.262,105.800,102.131,,,,,,,,,,,,
CalCOFI,2504SH,001,,2504_001d,20-Mar-2025 21:20:55,20-Mar-2025 13:20:55,32.90676,-117.39299,093.3 028.0,093.3,028.0,8.000,8.057,,14.3701,,14.3639,,14.3670,33.3609,,33.3603,33.3669,,33.3642,33.3623,6.3466,,6.5785,,6.1557,,6.5440,,,276.569,287.1610,279.0980,268.247,305.3791,279.1985,279.1483,0.0811,,0.3290,1.0315,0.3479,,0.1882,5.204,24.8434,,24.8494,,,,,,,0.0000E+00,,2.5556E+00,,14.3690,14.3627,0.0288,309.915,108.987,105.699,,,,,,,,,,,,
CalCOFI,2504SH,001,,2504_001d,20-Mar-2025 21:20:57,20-Mar-2025 13:20:57,32.90674,-117.39300,093.3 028.0,093.3,028.0,9.000,9.064,,14.3181,,14.2874,,14.3028,33.3675,,33.3669,33.3769,,33.3742,33.3706,6.4560,,6.6893,,6.2346,,6.6262,,,281.331,291.9916,283.8225,271.680,310.4203,282.7225,283.2725,0.0794,,0.3169,0.9989,0.3373,,0.1882,5.097,24.8595,,24.8732,,,,,,,0.0000E+00,,2.3536E+00,,14.3168,14.2861,0.0320,308.406,110.754,106.896,,,,,,,,,,,,
CalCOFI,2504SH,001,,2504_001d,20-Mar-2025 21:20:59,20-Mar-2025 13:20:59,32.90674,-117.39300,093.3 028.0,093.3,028.0,10.000,10.071,,14.1133,,14.0430,,14.0782,33.3743,,33.3737,33.3890,,33.3863,33.3800,6.4005,,6.6331,,6.1850,,6.5745,,,278.901,289.5266,281.4117,269.503,307.8478,280.4878,280.9498,0.0736,,0.2768,0.8845,0.3247,,0.1882,4.970,24.9076,,24.9336,,,,,,,0.0000E+00,,2.1207E+00,,14.1119,14.0416,0.0350,303.853,109.354,105.531,10,13.846,33.4062,,294.07,1.705,0.296,0.74,0.020,0.08,0.31,0.71
CalCOFI,2504SH,001,,2504_001d,20-Mar-2025 21:21:01,20-Mar-2025 13:21:01,32.90674,-117.39300,093.3 028.0,093.3,028.0,11.000,11.078,,13.9713,,13.9401,,13.9557,33.3771,,33.3765,33.3875,,33.3848,33.3807,6.3107,,6.5421,,6.1227,,6.5096,,,274.976,285.5451,277.5176,266.785,303.6927,277.6978,277.6077,0.0930,,0.4177,1.2465,0.3128,,0.1882,4.850,24.9394,,24.9539,,,,,,,0.0000E+00,,2.0221E+00,,13.9698,13.9385,0.0381,300.860,107.510,104.249,,,,,,,,,,,,
CalCOFI,2504SH,001,,2504_001d,20-Mar-2025 21:21:03,20-Mar-2025 13:21:03,32.90672,-117.39302,093.3 028.0,093.3,028.0,12.000,12.085,,13.8734,,13.8399,,13.8567,33.3756,,33.3750,33.3884,,33.3857,33.3804,6.2803,,6.5113,,6.1281,,6.5152,,,273.648,284.1979,276.2000,267.013,302.2869,277.9318,277.0659,0.2210,,1.8409,2.1455,0.3060,,0.1882,4.781,24.9585,,24.9753,,,,,,,0.0000E+00,,2.0245E+00,,13.8717,13.8382,0.0411,299.066,106.779,104.128,,,,,,,,,,,,
